Q9Y6H6	Q9Y6H6	1.0000000000000004
Q9Y6H6	O60706	0.2600379521539731
Q9Y6H6	Q9Y698	0.2931224127257416
Q9Y6H6	P13569	0.30738825571336825
Q9Y6H6	Q9UN76	0.20153257794747237
Q9Y6H6	Q9UI33	0.3398913120007159
Q9Y6H6	P02708	0.2369337554838003
Q9Y6H6	Q15822	0.24034475007036377
Q9Y6H6	P32297	0.21852046442513204
Q9Y6H6	P43681	0.25369410155979893
Q9Y6H6	P30532	0.24123799528878437
Q9Y6H6	P36544	0.18040388894308498
Q9Y6H6	P11230	0.23582080527297217
Q9Y6H6	P17787	0.2568348489096865
Q9Y6H6	Q07001	0.23017809267113487
Q9Y6H6	Q04844	0.24078668977623416
Q9Y6H6	Q8TCU5	0.20039347191157114
Q9Y6H6	O60391	0.15602867143905724
Q9Y6H6	P51788	0.28397794365989537
Q9Y6H6	Q8TDN2	0.23307777758379655
Q9Y6H6	Q8WXA8	0.18143621795742315
Q9Y6H6	Q70Z44	0.21629139966707836
Q9Y6H6	Q9UBL9	0.3946334608018601
Q9Y6H6	Q9UJ90	0.3466640794604093
Q9Y6H6	Q8WWG9	0.4119599979273721
Q9Y6H6	P14867	0.2629240179751512
Q9Y6H6	P47869	0.24756646956403078
Q9Y6H6	P34903	0.2426425891623648
Q9Y6H6	P48169	0.2606589826730874
Q9Y6H6	P31644	0.24231339005679878
Q9Y6H6	Q16445	0.251555583434573
Q9Y6H6	P18505	0.1995036089170597
Q9Y6H6	P47870	0.22661353167929302
Q9Y6H6	P28472	0.21199546738430158
Q9Y6H6	O14764	0.25370952422293347
Q9Y6H6	P78334	0.19104476131742423
Q9Y6H6	P18507	0.227785045517401
Q9Y6H6	Q99928	0.22129861382330313
Q9Y6H6	P24046	0.21452341910534375
Q9Y6H6	P28476	0.1892879234202293
Q9Y6H6	Q9UJ96	0.2781392215719065
Q9Y6H6	Q6PIU1	0.29607118906308166
Q9Y6H6	Q9UBN1	0.2982029176691976
Q9Y6H6	Q9NPA1	0.3264180250427152
Q9Y6H6	Q8NCM2	0.23615057701283182
Q9Y6H6	Q86W47	0.3106050227209316
Q9Y6H6	P23415	0.22328568627048428
Q9Y6H6	P23416	0.22745619489934163
Q9Y6H6	P48167	0.25385225962367064
Q9Y6H6	A5X5Y0	0.1714448046206891
Q9Y6H6	P42261	0.19627866504705022
