uDB01907	iP11245	1.0
uDB00795	iP11245	1.0
uDB00552	iP00813	1.0
uDB00120	iQ9NSD9	1.0
uDB00312	iP24941	1.0
uDB00312	iQ00526	1.0
uDB00619	iQ07912	1.0
uDB00312	iP11802	1.0
uDB00312	iQ00535	1.0
uDB00312	iQ00534	1.0
uDB00312	iP50613	1.0
uDB00312	iP49336	1.0
uDB00312	iP50750	1.0
uDB00636	iO75844	1.0
uDB00677	iQ9NQE7	1.0
uDB00513	iQ9NQE7	1.0
uDB00161	iO14874	1.0
uDB00167	iO14874	1.0
uDB00502	iP14550	1.0
uDB02383	iP14550	1.0
uDB00864	iQ16667	1.0
uDB00091	iQ16667	1.0
uDB00619	iQ12866	1.0
uDB00317	iQ12866	1.0
uDB06626	iQ12866	1.0
uDB06616	iQ12866	1.0
uDB00312	iQ12866	1.0
uDB00312	iQ12866	1.0
uDB01259	iQ12866	1.0
uDB04520	iQ12866	1.0
uDB00316	iQ13162	1.0
uDB00255	iQ13162	1.0
uDB00746	iQ13162	1.0
uDB01101	iQ86SR3	1.0
uDB04520	iQ86SR3	1.0
uDB00120	iO95363	1.0
uDB01907	iQ08828	1.0
uDB00640	iQ08828	1.0
uDB00131	iQ08828	1.0
uDB13345	iO75310	1.0
uDB00677	iO00187	1.0
uDB00513	iO00187	1.0
uDB01907	iQ08462	1.0
uDB00198	iQ9UQ49	1.0
uDB00558	iQ9UQ49	1.0
uDB06614	iQ9UQ49	1.0
uDB01223	iQ9Y233	1.0
uDB01427	iQ9Y233	1.0
uDB00277	iQ9Y233	1.0
uDB00235	iQ9Y233	1.0
uDB00806	iQ9Y233	1.0
uDB00201	iQ9Y233	1.0
uDB00651	iQ9Y233	1.0
uDB11450	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB03849	iQ9Y233	1.0
uDB00588	iQ9Y233	1.0
uDB00820	iQ9Y233	1.0
uDB01303	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB00866	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB06237	iQ9Y233	1.0
uDB00312	iQ9Y233	1.0
uDB00553	iQ9Y6A2	1.0
uDB00404	iQ9Y6A2	1.0
uDB01124	iQ9Y6A2	1.0
uDB00726	iQ9Y6A2	1.0
uDB01011	iQ9Y6A2	1.0
uDB01115	iQ9Y6A2	1.0
uDB00201	iQ9Y6A2	1.0
uDB01159	iQ9Y6A2	1.0
uDB00357	iQ9Y6A2	1.0
uDB01355	iQ9Y6A2	1.0
uDB00746	iQ9Y6A2	1.0
uDB01907	ihsa109	1.0
uDB00170	iQ9BTZ2	1.0
uDB00235	iQ92484	1.0
uDB00806	iQ92484	1.0
uDB00201	iQ92484	1.0
uDB00316	iP30048	1.0
uDB00255	iP30048	1.0
uDB00746	iP30048	1.0
uDB13345	iP0DTE4	1.0
uDB00864	iO95147	1.0
uDB00091	iO95147	1.0
uDB01907	iO95622	1.0
uDB01907	iO43306	1.0
uDB00677	iO60259	1.0
uDB00513	iO60259	1.0
uDB00864	iQ9Y6W6	1.0
uDB00091	iQ9Y6W6	1.0
uDB00819	iQ9Y2D0	1.0
uDB00999	iQ9Y2D0	1.0
uDB01144	iQ9Y2D0	1.0
uDB00880	iQ9Y2D0	1.0
uDB00909	iQ9Y2D0	1.0
uDB01194	iQ9Y2D0	1.0
uDB00869	iQ9Y2D0	1.0
uDB00703	iQ9Y2D0	1.0
uDB00819	iQ9Y2D0	1.0
uDB00312	iQ9Y2D0	1.0
uDB00864	iQ9UNI6	1.0
uDB00091	iQ9UNI6	1.0
uDB01907	iP51828	1.0
uDB00513	iQ99895	1.0
uDB00522	iQ99895	1.0
uDB01101	iQ99685	1.0
uDB01907	iP40145	1.0
uDB00795	iO15111	1.0
uDB01907	iO60503	1.0
uDB00762	iQ969P6	1.0
uDB00312	iQ969P6	1.0
uDB01551	iQ969P6	1.0
uDB01030	iQ969P6	1.0
uDB11617	iQ969P6	1.0
uDB06159	iQ969P6	1.0
uDB01101	iQ05315	1.0
uDB00677	iO14773	1.0
uDB00677	iP23946	1.0
uDB00513	iP23946	1.0
uDB01907	iP07327	1.0
uDB01907	iP00325	1.0
uDB01907	iP00326	1.0
uDB00235	iP09543	1.0
uDB00806	iP09543	1.0
uDB00201	iP09543	1.0
uDB01907	iP11766	1.0
uDB00864	iQ9H1R2	1.0
uDB00091	iQ9H1R2	1.0
uDB00198	iQ8WWR8	1.0
uDB00558	iQ8WWR8	1.0
uDB06614	iQ8WWR8	1.0
uDB01101	iP22760	1.0
uDB00661	iP22760	1.0
uDB00619	iQ8NER5	1.0
uDB01907	iP40394	1.0
uDB00494	iP21964	1.0
uDB00323	iP21964	1.0
uDB00811	iP55263	1.0
uDB00131	iP55263	1.0
uDB00864	iQ96MI6	1.0
uDB00091	iQ96MI6	1.0
uDB00235	iQ6UWR7	1.0
uDB00806	iQ6UWR7	1.0
uDB00201	iQ6UWR7	1.0
uDB00864	iQ8WVY7	1.0
uDB00091	iQ8WVY7	1.0
uDB00974	iP16870	1.0
uDB00583	iP50416	1.0
uDB00583	iP23786	1.0
uDB00583	iP43155	1.0
uDB00864	iQ8WTR2	1.0
uDB00091	iQ8WTR2	1.0
uDB00266	iQ08257	1.0
uDB00312	iQ16539	1.0
uDB00312	iQ16539	1.0
uDB03044	iQ16539	1.0
uDB00619	iQ16539	1.0
uDB00317	iQ16539	1.0
uDB06626	iQ16539	1.0
uDB06616	iQ16539	1.0
uDB00312	iQ16539	1.0
uDB00312	iQ16539	1.0
uDB01259	iQ16539	1.0
uDB04520	iQ16539	1.0
uDB00619	iP41240	1.0
uDB00864	iQ8NEJ0	1.0
uDB00091	iQ8NEJ0	1.0
uDB00513	iP17538	1.0
uDB00522	iP17538	1.0
uDB00544	iO95045	1.0
uDB00746	iP08574	1.0
uDB00316	iP04798	1.0
uDB00404	iP04798	1.0
uDB01124	iP04798	1.0
uDB00726	iP04798	1.0
uDB01115	iP04798	1.0
uDB00201	iP04798	1.0
uDB01159	iP04798	1.0
uDB03783	iP04798	1.0
uDB00357	iP04798	1.0
uDB00356	iP04798	1.0
uDB01217	iP04798	1.0
uDB01006	iP04798	1.0
uDB01355	iP04798	1.0
uDB01601	iP04798	1.0
uDB00357	iP04798	1.0
uDB00746	iP04798	1.0
uDB00357	iP04798	1.0
uDB13983	iP04798	1.0
uDB02384	iP04798	1.0
uDB00553	iP05177	1.0
uDB00316	iP05177	1.0
uDB00404	iP05177	1.0
uDB00363	iP05177	1.0
uDB01124	iP05177	1.0
uDB00726	iP05177	1.0
uDB01011	iP05177	1.0
uDB01115	iP05177	1.0
uDB00334	iP05177	1.0
uDB00201	iP05177	1.0
uDB01159	iP05177	1.0
uDB00370	iP05177	1.0
uDB03783	iP05177	1.0
uDB00357	iP05177	1.0
uDB00356	iP05177	1.0
uDB01217	iP05177	1.0
uDB01006	iP05177	1.0
uDB01355	iP05177	1.0
uDB01601	iP05177	1.0
uDB00357	iP05177	1.0
uDB00746	iP05177	1.0
uDB00357	iP05177	1.0
uDB13983	iP05177	1.0
uDB02384	iP05177	1.0
uDB00553	iQ16678	1.0
uDB00404	iQ16678	1.0
uDB01124	iQ16678	1.0
uDB00726	iQ16678	1.0
uDB01011	iQ16678	1.0
uDB01115	iQ16678	1.0
uDB00201	iQ16678	1.0
uDB01159	iQ16678	1.0
uDB00357	iQ16678	1.0
uDB01217	iQ16678	1.0
uDB01006	iQ16678	1.0
uDB01355	iQ16678	1.0
uDB01601	iQ16678	1.0
uDB00357	iQ16678	1.0
uDB00746	iQ16678	1.0
uDB00357	iQ16678	1.0
uDB13983	iQ16678	1.0
uDB02384	iQ16678	1.0
uDB00553	iP11509	1.0
uDB00404	iP11509	1.0
uDB01124	iP11509	1.0
uDB00726	iP11509	1.0
uDB01011	iP11509	1.0
uDB01115	iP11509	1.0
uDB00201	iP11509	1.0
uDB01159	iP11509	1.0
uDB00357	iP11509	1.0
uDB01217	iP11509	1.0
uDB01006	iP11509	1.0
uDB01355	iP11509	1.0
uDB01601	iP11509	1.0
uDB00357	iP11509	1.0
uDB00746	iP11509	1.0
uDB00357	iP11509	1.0
uDB13983	iP11509	1.0
uDB02384	iP11509	1.0
uDB00553	iP20853	1.0
uDB00404	iP20853	1.0
uDB01124	iP20853	1.0
uDB00726	iP20853	1.0
uDB01011	iP20853	1.0
uDB01115	iP20853	1.0
uDB01159	iP20853	1.0
uDB00357	iP20853	1.0
uDB00356	iP20853	1.0
uDB01217	iP20853	1.0
uDB01006	iP20853	1.0
uDB01355	iP20853	1.0
uDB01601	iP20853	1.0
uDB00357	iP20853	1.0
uDB00184	iP20853	1.0
uDB00746	iP20853	1.0
uDB00357	iP20853	1.0
uDB13983	iP20853	1.0
uDB02384	iP20853	1.0
uDB00553	iP24462	1.0
uDB00404	iP24462	1.0
uDB01124	iP24462	1.0
uDB00726	iP24462	1.0
uDB01011	iP24462	1.0
uDB01115	iP24462	1.0
uDB00201	iP24462	1.0
uDB01159	iP24462	1.0
uDB00357	iP24462	1.0
uDB01217	iP24462	1.0
uDB01006	iP24462	1.0
uDB01355	iP24462	1.0
uDB01601	iP24462	1.0
uDB00357	iP24462	1.0
uDB00746	iP24462	1.0
uDB00357	iP24462	1.0
uDB13983	iP24462	1.0
uDB02384	iP24462	1.0
uDB00553	iQ16696	1.0
uDB00404	iQ16696	1.0
uDB01124	iQ16696	1.0
uDB00726	iQ16696	1.0
uDB01011	iQ16696	1.0
uDB01115	iQ16696	1.0
uDB00201	iQ16696	1.0
uDB01159	iQ16696	1.0
uDB00357	iQ16696	1.0
uDB01217	iQ16696	1.0
uDB01006	iQ16696	1.0
uDB01355	iQ16696	1.0
uDB01601	iQ16696	1.0
uDB00357	iQ16696	1.0
uDB00184	iQ16696	1.0
uDB00746	iQ16696	1.0
uDB00357	iQ16696	1.0
uDB13983	iQ16696	1.0
uDB02384	iQ16696	1.0
uDB00553	iP20813	1.0
uDB00404	iP20813	1.0
uDB01124	iP20813	1.0
uDB00726	iP20813	1.0
uDB01011	iP20813	1.0
uDB01115	iP20813	1.0
uDB00201	iP20813	1.0
uDB01159	iP20813	1.0
uDB00357	iP20813	1.0
uDB01217	iP20813	1.0
uDB01006	iP20813	1.0
uDB01355	iP20813	1.0
uDB01601	iP20813	1.0
uDB00357	iP20813	1.0
uDB00746	iP20813	1.0
uDB00357	iP20813	1.0
uDB13983	iP20813	1.0
