P43657	P43657	1.000000238418579
P43657	Q9NS75	0.5127202868461609
P43657	Q99677	0.47074031829833984
P43657	P21731	0.4474000036716461
P43657	P34995	0.4218311309814453
P43657	Q9NPC1	0.40025007724761963
P43657	Q9Y271	0.3997322916984558
P43657	Q15077	0.39210546016693115
P43657	P41231	0.38823938369750977
P43657	P25101	0.38662269711494446
P43657	P34981	0.37507644295692444
P43657	P32239	0.3723175525665283
P43657	P24530	0.3674248158931732
P43657	P30939	0.36676087975502014
P43657	P47900	0.3665149211883545
P43657	P20309	0.3605116009712219
P43657	P35367	0.3577736020088196
P43657	P08912	0.3556942045688629
P43657	P43088	0.3552617132663727
P43657	P08172	0.35466116666793823
P43657	Q13258	0.34622374176979065
P43657	P35368	0.34474530816078186
P43657	Q5T6X5	0.34162506461143494
P43657	P43116	0.34128063917160034
P43657	P32238	0.3365761935710907
P43657	P35348	0.3340052664279938
P43657	Q13255	0.33348721265792847
P43657	P37288	0.3276904821395874
P43657	P41594	0.3268446624279022
P43657	P41595	0.32336166501045227
P43657	Q15391	0.32290372252464294
P43657	Q15722	0.32129472494125366
P43657	P28566	0.320929616689682
P43657	P29274	0.31795501708984375
P43657	Q8NFJ5	0.31620797514915466
P43657	O95665	0.31311777234077454
P43657	P11229	0.30890265107154846
P43657	Q9Y5N1	0.3057139813899994
P43657	Q9UBS5	0.29980888962745667
P43657	P07550	0.2959955334663391
P43657	P28221	0.29453742504119873
P43657	P25024	0.293717622756958
P43657	P18089	0.29316824674606323
P43657	P51582	0.2929344177246094
P43657	P25021	0.29160362482070923
P43657	P21917	0.291172593832016
P43657	P18825	0.29083120822906494
P43657	Q8TDS4	0.2899355888366699
P43657	P25105	0.28783127665519714
P43657	P29275	0.28672993183135986
P43657	P0DMS8	0.28661832213401794
P43657	P30556	0.2856426239013672
P43657	P08913	0.2833057940006256
P43657	P25100	0.2822701036930084
P43657	P21554	0.2820548117160797
P43657	P13945	0.280408650636673
P43657	O60883	0.27934256196022034
P43657	P41143	0.278957724571228
P43657	Q9H3N8	0.27895307540893555
P43657	P14416	0.27738866209983826
P43657	P43119	0.27627870440483093
P43657	P51681	0.27458760142326355
P43657	O15303	0.27385979890823364
P43657	Q14832	0.27323704957962036
P43657	P30542	0.27211329340934753
P43657	P28222	0.2712830603122711
P43657	P30874	0.27024954557418823
P43657	P30872	0.2697543501853943
P43657	Q14416	0.26752302050590515
P43657	P08908	0.26665928959846497
P43657	P47898	0.26650044322013855
P43657	P08100	0.2661072611808777
P43657	P28335	0.2649722397327423
P43657	Q14831	0.2648804187774658
P43657	P30518	0.2622451186180115
P43657	P48039	0.2609551250934601
P43657	Q14833	0.2605801522731781
P43657	P43115	0.2588080167770386
P43657	Q13639	0.2537197172641754
P43657	P50406	0.25291675329208374
P43657	P28223	0.2503759264945984
P43657	P21728	0.24634695053100586
P43657	P35346	0.2452998012304306
P43657	Q9H244	0.2429407238960266
P43657	P41145	0.23965829610824585
P43657	Q96G91	0.2387019246816635
P43657	P08588	0.2300107628107071
P43657	P35462	0.22719483077526093
P43657	P32745	0.22713996469974518
P43657	P08173	0.22577346861362457
P43657	P34969	0.22035320103168488
P43657	O00222	0.21732692420482635
P43657	P35372	0.20716294646263123
P43657	P21918	0.18718121945858002
Q9Y271	Q9Y271	1.0000001192092896
Q9Y271	Q9NS75	0.5634260177612305
Q9Y271	P21731	0.5324074625968933
Q9Y271	Q99677	0.5067397952079773
Q9Y271	P48039	0.43753454089164734
Q9Y271	Q15722	0.4364597797393799
Q9Y271	P25021	0.4344511032104492
Q9Y271	Q9NPC1	0.4273882508277893
Q9Y271	P41231	0.4181448519229889
Q9Y271	P34995	0.40748828649520874
Q9Y271	P43657	0.3997322916984558
Q9Y271	P25105	0.39589983224868774
Q9Y271	P35367	0.38647207617759705
Q9Y271	P25024	0.38641440868377686
Q9Y271	P20309	0.38174742460250854
Q9Y271	P51582	0.37808310985565186
Q9Y271	Q15391	0.37802934646606445
Q9Y271	Q15077	0.3768349289894104
Q9Y271	Q13258	0.3716273903846741
Q9Y271	P30939	0.3676086366176605
Q9Y271	P08912	0.36692845821380615
Q9Y271	P08172	0.36051487922668457
Q9Y271	P47900	0.35894089937210083
Q9Y271	P25100	0.34792110323905945
Q9Y271	Q14831	0.3465926945209503
Q9Y271	P29275	0.3457370102405548
Q9Y271	P34981	0.34512725472450256
Q9Y271	P35368	0.34433355927467346
Q9Y271	P43116	0.3384461998939514
Q9Y271	Q9H3N8	0.33800143003463745
Q9Y271	P41143	0.3378511965274811
Q9Y271	Q9H244	0.33613187074661255
Q9Y271	P25101	0.33519265055656433
Q9Y271	P41145	0.3344361186027527
Q9Y271	P30556	0.3329583704471588
Q9Y271	Q5T6X5	0.3320119082927704
Q9Y271	P07550	0.3290940821170807
Q9Y271	P28223	0.3268392086029053
Q9Y271	P35348	0.3263659179210663
Q9Y271	P51681	0.318571537733078
Q9Y271	P29274	0.3181721866130829
Q9Y271	Q8TDS4	0.3152461647987366
Q9Y271	P43088	0.31310877203941345
Q9Y271	O15303	0.3120240271091461
Q9Y271	P30518	0.30992090702056885
Q9Y271	Q13255	0.3078421652317047
Q9Y271	P32238	0.3067385256290436
Q9Y271	P34969	0.30515244603157043
Q9Y271	P24530	0.30475765466690063
Q9Y271	P28221	0.30379626154899597
Q9Y271	Q9UBS5	0.3030966520309448
Q9Y271	P28335	0.30116602778434753
Q9Y271	P43115	0.3006979823112488
Q9Y271	P43119	0.3002842664718628
Q9Y271	P41595	0.29954227805137634
Q9Y271	Q14416	0.2982262074947357
Q9Y271	P08100	0.2920916676521301
Q9Y271	P13945	0.2917153537273407
Q9Y271	P11229	0.2906738817691803
Q9Y271	P30872	0.2906493544578552
Q9Y271	P41594	0.2896345555782318
Q9Y271	P50406	0.28829294443130493
Q9Y271	P30874	0.2844846844673157
Q9Y271	P08588	0.2811177372932434
Q9Y271	P28222	0.2773708701133728
Q9Y271	Q13639	0.2746138274669647
Q9Y271	P18089	0.2738829553127289
Q9Y271	P21554	0.27222558856010437
Q9Y271	P21728	0.27040866017341614
Q9Y271	P35462	0.2687515616416931
Q9Y271	P0DMS8	0.2660004496574402
Q9Y271	P35372	0.2647121846675873
Q9Y271	P32239	0.26433372497558594
Q9Y271	Q14833	0.2642762064933777
Q9Y271	Q96G91	0.2640317976474762
Q9Y271	P08913	0.26283836364746094
Q9Y271	P37288	0.2625603675842285
Q9Y271	P21917	0.26129651069641113
Q9Y271	Q9Y5N1	0.2612069547176361
Q9Y271	O00222	0.26037946343421936
Q9Y271	P32745	0.2598842680454254
Q9Y271	P08173	0.25618183612823486
Q9Y271	P21918	0.2527156174182892
Q9Y271	P18825	0.25128665566444397
Q9Y271	P35346	0.24970903992652893
Q9Y271	Q8NFJ5	0.24814990162849426
Q9Y271	O60883	0.24673207104206085
Q9Y271	Q14832	0.24192310869693756
Q9Y271	P14416	0.23620161414146423
Q9Y271	P28566	0.23484516143798828
Q9Y271	P30542	0.23446530103683472
Q9Y271	O95665	0.21798434853553772
Q9Y271	P08908	0.21717634797096252
Q9Y271	P47898	0.21385648846626282
Q9Y5N1	Q9Y5N1	1.0000001192092896
Q9Y5N1	P28566	0.6671328544616699
Q9Y5N1	P11229	0.6356914639472961
Q9Y5N1	P47898	0.6321300864219666
Q9Y5N1	P41594	0.6019415259361267
Q9Y5N1	O95665	0.5824564099311829
Q9Y5N1	Q9UBS5	0.5789192318916321
Q9Y5N1	P08908	0.5782644152641296
Q9Y5N1	P08172	0.5730187892913818
Q9Y5N1	P21728	0.56592857837677
Q9Y5N1	Q14833	0.5561940670013428
Q9Y5N1	Q13255	0.5517204999923706
Q9Y5N1	Q14416	0.5489002466201782
Q9Y5N1	P28221	0.5429009199142456
Q9Y5N1	P30542	0.5372891426086426
Q9Y5N1	Q14832	0.5330415368080139
Q9Y5N1	P30939	0.5306112766265869
Q9Y5N1	P28222	0.5164936780929565
Q9Y5N1	P21554	0.5143768191337585
Q9Y5N1	Q14831	0.5032413601875305
Q9Y5N1	P30874	0.49481314420700073
Q9Y5N1	P14416	0.48673754930496216
Q9Y5N1	P32239	0.48257124423980713
Q9Y5N1	P41143	0.47655439376831055
Q9Y5N1	P28335	0.4671211540699005
Q9Y5N1	P35346	0.46392059326171875
Q9Y5N1	P28223	0.46116653084754944
Q9Y5N1	P30872	0.4597161114215851
Q9Y5N1	P41145	0.45923903584480286
Q9Y5N1	P35462	0.4506353735923767
Q9Y5N1	P21918	0.4459528625011444
Q9Y5N1	P21731	0.4448576271533966
Q9Y5N1	P35367	0.4408026933670044
Q9Y5N1	P32745	0.4369465410709381
Q9Y5N1	P08913	0.43155771493911743
Q9Y5N1	P18089	0.4262133240699768
Q9Y5N1	Q9H3N8	0.423510879278183
Q9Y5N1	P18825	0.4218686819076538
Q9Y5N1	P29274	0.42028576135635376
Q9Y5N1	P21917	0.41966935992240906
Q9Y5N1	P35368	0.41305479407310486
Q9Y5N1	P43115	0.4124281704425812
Q9Y5N1	P50406	0.4122544825077057
Q9Y5N1	P35372	0.4101126194000244
Q9Y5N1	P29275	0.40955591201782227
Q9Y5N1	P08173	0.40607213973999023
Q9Y5N1	O60883	0.40470728278160095
Q9Y5N1	P25021	0.4003828465938568
Q9Y5N1	P34969	0.3988346755504608
Q9Y5N1	P34981	0.39831602573394775
Q9Y5N1	O15303	0.3976325988769531
Q9Y5N1	Q13258	0.3973453640937805
Q9Y5N1	P07550	0.39413198828697205
Q9Y5N1	P20309	0.39047670364379883
Q9Y5N1	P41595	0.38888683915138245
Q9Y5N1	P08912	0.3849698603153229
Q9Y5N1	P08100	0.3773719370365143
Q9Y5N1	P48039	0.37397488951683044
Q9Y5N1	Q9H244	0.36834898591041565
Q9Y5N1	P08588	0.36516666412353516
Q9Y5N1	Q15391	0.3636641800403595
Q9Y5N1	O00222	0.3629450798034668
Q9Y5N1	P13945	0.3610784709453583
Q9Y5N1	P43116	0.3588380515575409
Q9Y5N1	P34995	0.3579542338848114
Q9Y5N1	Q13639	0.3488805890083313
Q9Y5N1	P25024	0.3473230302333832
Q9Y5N1	Q5T6X5	0.3427891433238983
Q9Y5N1	P43119	0.3423745036125183
Q9Y5N1	P35348	0.33673328161239624
Q9Y5N1	Q8TDS4	0.33640605211257935
Q9Y5N1	P30556	0.33505871891975403
Q9Y5N1	P25100	0.3336191177368164
Q9Y5N1	P37288	0.3324485123157501
Q9Y5N1	Q15722	0.33205071091651917
Q9Y5N1	Q9NPC1	0.3287102282047272
Q9Y5N1	P24530	0.3246653079986572
Q9Y5N1	P30518	0.3245657682418823
Q9Y5N1	P47900	0.3221772313117981
Q9Y5N1	P32238	0.3144277036190033
Q9Y5N1	P43088	0.3100220263004303
Q9Y5N1	Q9NS75	0.3085373342037201
Q9Y5N1	P43657	0.3057139813899994
Q9Y5N1	Q96G91	0.30451831221580505
Q9Y5N1	P51681	0.3003980815410614
Q9Y5N1	P41231	0.29415982961654663
Q9Y5N1	Q15077	0.2921069860458374
Q9Y5N1	Q8NFJ5	0.29175639152526855
Q9Y5N1	P51582	0.28935837745666504
Q9Y5N1	P25101	0.26785245537757874
Q9Y5N1	P0DMS8	0.26301971077919006
Q9Y5N1	Q9Y271	0.2612069547176361
Q9Y5N1	P25105	0.24885281920433044
Q9Y5N1	Q99677	0.24008794128894806
P11229	P11229	0.9999999403953552
P11229	P41594	0.6760538816452026
P11229	Q9Y5N1	0.6356914639472961
P11229	P08172	0.6286503672599792
P11229	P08912	0.6027145981788635
P11229	P21728	0.601947546005249
P11229	P20309	0.601355254650116
P11229	Q13255	0.5847771763801575
P11229	O95665	0.5528400540351868
P11229	P28566	0.5333312153816223
P11229	P08173	0.5281647443771362
P11229	P28223	0.5235446691513062
P11229	P47898	0.515146017074585
P11229	Q14833	0.5147738456726074
P11229	Q14416	0.5128664970397949
P11229	P08908	0.5106258392333984
P11229	P32239	0.5099269151687622
P11229	Q14832	0.5065871477127075
P11229	Q9UBS5	0.5031781196594238
P11229	P35367	0.501776933670044
P11229	P21918	0.4867880344390869
P11229	P35368	0.4700923264026642
P11229	Q14831	0.46958455443382263
P11229	P21731	0.46813926100730896
P11229	P30939	0.4649394750595093
P11229	P35462	0.46126338839530945
P11229	P41145	0.4586172103881836
P11229	P28335	0.4575453996658325
P11229	P30542	0.4574383497238159
P11229	P07550	0.45558932423591614
P11229	P21554	0.4535825848579407
P11229	P14416	0.4534628689289093
P11229	P28221	0.4531938135623932
P11229	P30556	0.44274279475212097
P11229	P41143	0.43696483969688416
P11229	P25021	0.43536874651908875
P11229	P08100	0.4304184019565582
P11229	P28222	0.42429298162460327
P11229	P25100	0.42347079515457153
P11229	P35346	0.42177194356918335
P11229	P21917	0.4171665608882904
P11229	P35372	0.4170385003089905
P11229	P50406	0.4147483706474304
P11229	Q13639	0.4120258688926697
P11229	P34981	0.4115438461303711
P11229	P34969	0.41000640392303467
P11229	P30874	0.4071056544780731
P11229	P43115	0.40588343143463135
P11229	P43119	0.40566253662109375
P11229	P35348	0.40333595871925354
P11229	P32238	0.3993760645389557
P11229	P08913	0.39118412137031555
P11229	O15303	0.38899287581443787
P11229	Q13258	0.3881596624851227
P11229	P32745	0.3860539495944977
P11229	P41595	0.3856526017189026
P11229	P18089	0.3855855464935303
P11229	P29275	0.38210105895996094
P11229	P18825	0.3720380365848541
P11229	P30518	0.3719939887523651
P11229	P43116	0.37069252133369446
P11229	P29274	0.3631736636161804
P11229	Q5T6X5	0.3625967502593994
P11229	P34995	0.36066433787345886
P11229	P37288	0.3604516088962555
P11229	Q15391	0.3598456084728241
P11229	Q15722	0.3579351603984833
P11229	P30872	0.3548738360404968
P11229	P24530	0.35480600595474243
P11229	P08588	0.3527261018753052
P11229	O60883	0.3498995006084442
P11229	P43088	0.34151607751846313
P11229	P13945	0.3387816250324249
P11229	Q9H3N8	0.338767409324646
P11229	Q9H244	0.33870846033096313
P11229	O00222	0.33775755763053894
P11229	P47900	0.3347186744213104
P11229	Q9NS75	0.3340226113796234
P11229	P41231	0.32660722732543945
P11229	Q15077	0.32287871837615967
P11229	P43657	0.30890265107154846
P11229	P48039	0.30501922965049744
P11229	P51681	0.30246126651763916
P11229	Q9Y271	0.2906738817691803
P11229	P0DMS8	0.2886650562286377
P11229	P25105	0.28680580854415894
P11229	Q96G91	0.27790921926498413
P11229	P51582	0.2773807942867279
P11229	Q9NPC1	0.27606311440467834
P11229	P25101	0.2744724154472351
