0.0,0.0,0.0049660224,0.0,0.0,0.0,0.023017313,0.004586695,0.0,0.025220092,0.011881354,0.00928661,0.025014652,0.0035201549,0.0,0.0,0.0,0.01575455,0.0,0.0,0.0,0.006231185,0.0013201318,0.0,0.01647201,0.0,0.0016099354,0.013140002,0.01576752,0.0,0.012289938,0.0,0.006074249,0.0,0.024554165,0.00259082,0.009677691,0.0,0.0,0.0,0.0,0.008794785,0.0,0.016626954,0.0,0.015317727,0.0,0.01757817,0.0103793945,0.007681812,0.014385813,0.00071950816,0.003960398,0.015986016,0.016098708,0.0,0.0,0.008394267,0.006702934,0.0,0.020614058,0.0014072538,0.0054177307,0.0
0.0,0.0,0.007527355,0.001074406,0.0006797341,0.0,0.018541887,0.0058187926,0.0,0.016764104,0.008232992,0.005251205,0.022411631,0.0017359261,0.0,0.0007540263,0.0,0.011467205,0.0,0.0022973607,0.0,0.0033178837,0.0,0.0,0.008551004,0.0,0.0029743493,0.009136616,0.00685732,0.00096860825,0.015026888,0.0,0.0067233066,0.0,0.020830212,0.0,0.007084148,0.0032682014,0.0,0.0,0.00036976096,0.0123878075,0.0,0.018583706,0.0,0.013832506,0.0,0.0064954585,0.002032301,0.009209358,0.009801781,0.0,0.001310723,0.014623075,0.012624277,0.0,0.0,0.013000907,0.003237746,0.0,0.011712509,0.0016266071,0.006257291,0.0
0.0,0.0010352752,0.0065441728,0.0,0.0,0.0,0.022018816,0.002182993,0.0,0.023700029,0.0051305285,0.008249161,0.025394317,0.0014931792,0.0,0.002566575,0.0,0.015657777,0.0,0.0017842385,0.0,0.0070242803,0.0056659314,0.0,0.0078812335,0.0,0.0012465157,0.009878705,0.011118584,0.0,0.010794252,0.007789143,0.006996535,0.0,0.030588783,0.0,0.011850572,7.4553594e-05,0.0,0.0,0.0,0.011210945,0.0,0.016211638,0.0,0.018338192,0.0,0.009117231,0.007917797,0.0022509333,0.013373788,0.00096171116,0.007372041,0.014588873,0.0143984435,0.0,0.0,0.012997737,0.0053777816,0.0,0.021477167,0.00063730025,0.00087182363,0.0
0.0,0.0,0.0018610212,0.0,0.0,0.0,0.010944565,0.0,0.0,0.015166057,0.009388069,0.005964506,0.013471901,0.0018397474,0.0,0.0010064794,0.0,0.0107513545,0.0,0.0,0.0,0.0032120184,0.004458245,0.0,0.0050787413,0.0,0.0,0.005145294,0.008217517,0.0,0.008496225,0.0,0.0041268007,0.0,0.017898198,0.001971439,0.004244798,0.0,0.0,0.0,0.0,0.003407525,0.0,0.009055993,0.0,0.0061090803,0.0,0.007445997,0.008716669,0.00017250699,0.0065411767,0.0,0.0023181986,0.008955612,0.008058182,0.00080898305,0.0,0.0071555637,0.0015971948,0.0,0.010060534,0.0003602194,0.0061714905,0.0
0.0,0.0,0.0071133156,0.0,0.0,0.0,0.010836232,0.0054258425,0.0,0.018353287,0.007555997,0.004984003,0.015799964,0.0024764067,0.0,0.0,0.0,0.014476391,0.0,0.0,0.0,0.004050424,0.0,0.0,0.005311328,0.0,0.002632949,0.006827066,0.014430544,0.0,0.009279446,0.0013322955,0.0031116821,0.0,0.016412165,0.0,0.0053172857,0.0027886617,0.0,0.0,0.0,0.010053513,0.0,0.016762177,0.0016747767,0.009540797,0.0,0.0073686605,0.013030564,0.00105528,0.012822063,0.0,0.006120657,0.007660812,0.008872575,0.0,0.0,0.012886282,0.0029091046,0.0,0.013603026,0.0,0.0,0.0
0.0,0.0,0.007387528,0.0,0.0,0.0,0.011317406,0.0025363916,0.0,0.011988872,0.005360159,0.00299605,0.012832016,0.0013218008,0.0,0.0019517038,0.0,0.007322155,0.0,0.0,0.0,0.0036825065,0.0026590885,0.0,0.006213645,0.0,0.00037601957,0.006356289,0.010596749,0.0,0.0086392565,0.0,0.0021956612,0.0,0.012868356,0.0007298468,0.005588609,0.0010953129,0.0,0.0,0.0,0.0054072468,0.0,0.007818791,0.0,0.008373118,0.0,0.0062946724,0.008115462,0.0027284112,0.00642956,0.00026552146,0.004114875,0.0069792927,0.007759175,0.0,0.0,0.008191683,0.003220975,0.0,0.009458634,0.0018706052,0.0039124014,0.0
0.0,0.0,0.0050256113,0.0,0.0,0.0,0.009415632,0.0020337706,0.0,0.018140944,0.0068856226,0.0066884407,0.020530105,0.0013470324,0.0,0.0045146174,0.0,0.012820278,0.0,0.0,0.0,0.0050403876,0.0025562386,0.0,0.0060989233,0.0,0.0005701327,0.00785338,0.007986182,0.0,0.012016442,0.003124948,0.0027162419,0.0,0.01857354,0.0014596682,0.0079453355,0.0014546697,0.0,0.0,0.0,0.0084422035,0.0,0.010866182,0.0,0.011315539,0.0,0.0059446646,0.008102184,0.0029201736,0.009718959,0.0003927782,0.0027508158,0.009133949,0.008784621,0.0,0.0,0.011917874,0.005514708,0.0,0.015053162,0.0,0.0011414639,0.0
0.0,0.0,0.009640811,0.0,0.0,0.0,0.012604426,0.0061784657,0.0,0.0155913755,0.005692797,0.0060219937,0.019147247,0.0006880793,0.0,0.0019064918,0.0,0.008238719,0.0,0.0023240244,0.0,0.0043332237,0.0018612039,0.0,0.0076303617,0.0,0.0028817104,0.008845985,0.012059619,0.0,0.013008788,0.0,0.00401403,0.0,0.017256085,0.0,0.008693342,0.0038747464,0.0,0.0,0.0,0.009168596,0.0,0.0115109105,0.0,0.009066849,0.0,0.008796216,0.010739544,0.0059766467,0.006557551,0.0,0.0050031636,0.010428293,0.009118641,0.0,0.0,0.0063408725,0.0048829764,0.0,0.011738674,0.0036485696,0.0053007226,0.0
0.0,0.0,0.006306747,0.0,0.0,0.0,0.01876904,0.001714304,0.0,0.02789189,0.0059883147,0.008619366,0.028774435,0.0023181099,0.0,0.0056631425,0.0,0.021595843,0.0,0.0,0.0,0.011641622,0.007309461,0.0,0.0136072505,0.0,0.0,0.010465952,0.014023897,0.0,0.017591309,0.004021459,0.0022857022,0.0,0.03328838,0.0061293147,0.00996661,0.003415277,0.0,0.0,0.0,0.011555837,0.0,0.017813096,0.0,0.016287206,0.0,0.010188927,0.015578689,0.0077241017,0.020088932,0.0,0.016776599,0.013056053,0.0182006,0.0,0.0,0.015833113,0.010884361,0.0,0.018565824,0.00022429804,0.005485934,0.0
0.0,0.0,0.008041864,0.0019821678,0.0,0.0,0.01502489,0.00291608,0.0,0.020474555,0.0085195415,0.005293617,0.022598285,0.0035794745,0.0,0.00070414325,0.0,0.014458971,0.0,0.0,0.0,0.0070020924,0.0067644124,0.0,0.016179504,0.0,0.0,0.008047566,0.009021005,0.0,0.012949644,0.0029024037,0.008549442,0.0,0.0237348,0.004898502,0.004497206,0.005531811,0.0,0.0,0.0,0.010166441,0.0,0.021726636,0.0011286158,0.022838324,0.0,0.010241567,0.014116328,0.0042944695,0.009551503,0.004379226,0.0071346043,0.014967363,0.012709795,0.0,0.0,0.011755367,0.0047754385,0.0,0.0179388,0.0,0.0013838728,0.0
0.0,0.0,0.005101518,0.0,0.0,0.0,0.02402138,0.0,0.0,0.02152197,0.007552406,0.008150092,0.023605656,0.0061802934,0.0,0.0044739908,0.0,0.019730266,0.0,0.0007827056,0.0,0.0061301747,0.0048476765,0.0,0.0067674327,0.0,0.003287192,0.01027017,0.0066840844,0.0,0.02218653,0.008302422,0.012649308,0.0,0.029296398,0.0034232542,0.009866762,0.0020089133,0.0,0.0,0.0,0.008249996,0.0033993877,0.021588242,0.001589146,0.01418554,0.0,0.006162923,0.009970292,0.0051519074,0.011017014,0.0,0.0060254284,0.018496465,0.010757226,0.0,0.0,0.017199164,0.0018896091,0.0,0.02085229,0.0,0.0,0.0
0.0,0.0,0.00401375,0.00087804213,0.0,0.0,0.01110044,0.00091764424,0.0,0.011002942,0.0037258307,0.00391304,0.012828735,0.0019658396,0.0,0.0036501465,0.0,0.0083255535,0.0,0.00022929428,0.0,0.0036867217,0.0023234445,0.0,0.00692154,0.0,0.0,0.0044060643,0.0061365436,0.0,0.005964117,0.0022808013,0.0025521596,0.0,0.015067515,0.0,0.005683114,0.0014424676,0.0,0.0,0.0,0.0050734933,0.0,0.010042785,0.0,0.009060424,0.0,0.004331963,0.0055985204,0.002407231,0.0060394704,0.00012803957,0.0024072293,0.0079908995,0.0065835994,0.0,0.0,0.007320868,0.0031076425,0.0,0.009263904,0.00012493093,0.0023968106,0.0
0.0,0.0,0.008366054,0.0,0.0,0.0,0.013072231,0.0,0.0,0.01931919,0.006917147,0.008371758,0.020100078,0.0054737134,0.0,0.002814074,0.0,0.01778007,0.0,0.0,0.0,0.0057245395,0.004984131,0.0,0.010697727,0.0,0.0035325778,0.008220747,0.0087336665,0.000764328,0.01319261,0.004839764,0.011298857,0.0,0.0236087,0.0020198224,0.011103657,0.0,0.0,0.0,0.0,0.009973512,0.0,0.020344744,0.0,0.017851803,0.0,0.005578367,0.012266531,0.009750419,0.014929356,0.0,0.003256192,0.012950976,0.0104949325,0.0,0.0,0.013707059,0.0023156914,0.0,0.022785943,0.0,0.002650426,0.0
0.0,0.0,0.0033352117,0.0013847864,0.0,0.0,0.017951332,0.00644742,0.0,0.019877233,0.011277254,0.008785678,0.023291873,0.004587429,0.0,0.0008523204,0.0,0.017895488,0.0,0.0,0.0,0.0035747262,0.0,0.0,0.013382506,0.0,0.00059864303,0.004446465,0.012224622,0.0,0.012541328,0.0027688027,0.008202808,0.0,0.020019956,0.0056833387,0.012075831,0.0039467593,0.0,0.0,0.0,0.0036120953,0.0,0.022921635,0.0030377356,0.014059697,0.0,0.010668154,0.012140317,0.007922147,0.008278592,0.0001675823,0.0047308514,0.018017003,0.007855681,0.0,0.0,0.019253565,0.0011543514,0.0,0.009238053,0.0027111236,0.0003389132,0.0
0.0,0.0,0.003911432,0.0,0.0,0.0,0.012979115,0.0036991655,0.0,0.01414546,0.005058131,0.0053585144,0.013789777,0.0038034501,0.0,0.0024227207,0.0,0.010881996,0.0,0.0014933073,0.0,0.0067193145,0.0030167936,0.0,0.008300409,0.0,0.0,0.0033109167,0.007644228,0.0,0.0068704234,0.0036406126,0.0016953582,0.0,0.017778335,0.0,0.0074287616,0.0,0.0,0.0,0.0,0.00396492,0.0,0.012839526,0.0,0.009936564,0.0,0.0072603663,0.010004906,0.0049481345,0.006947695,0.0,0.0036889736,0.009204665,0.005925408,0.0,0.0,0.0075825024,0.00625796,0.0,0.011850646,0.0,0.0034537653,0.0
0.0,0.0022937143,0.015133429,0.005423613,0.0,0.0,0.01473543,0.0012951832,0.0,0.020017717,0.006728947,0.0070488886,0.027420562,0.001391686,0.0,0.0038762419,0.0012635444,0.017271072,0.0,0.000115010174,0.0,0.0031778358,0.007556261,0.0,0.00682662,0.0,0.0012251236,0.010812243,0.009198385,0.0,0.016960103,0.004744988,0.010842618,0.0,0.027760206,0.0,0.010116156,0.0,0.0,0.0,0.0,0.011430631,0.0,0.016905485,0.004412986,0.022116456,0.0,0.0036279757,0.009876986,0.0032585755,0.00849161,0.0016529558,0.0022720005,0.01441087,0.0109956255,0.0,0.0,0.019497586,0.0098607205,0.0,0.021238664,0.0,0.000115489616,0.0
0.0,0.0,0.0027241085,0.0,0.0,0.0,0.01572749,0.0,0.0,0.01794529,0.010181916,0.005021249,0.015908878,0.0064395326,0.0,0.0015817359,0.0,0.016471159,0.0,0.0,0.0,0.008523356,0.0029605716,0.0,0.00784883,0.0,0.0002649469,0.00825983,0.0130775245,0.0,0.008407114,0.0051273196,0.007023223,0.0,0.020332493,0.00247152,0.008445148,0.0,0.0019208334,0.0,0.0,0.0072602886,0.0,0.012950204,0.0,0.009945844,0.0,0.0118951555,0.011652203,0.009903059,0.01118518,0.0008159538,0.0053311954,0.009290149,0.00991504,0.0,0.0,0.0119369235,0.006576656,0.0,0.010570743,0.0027949412,0.0039447555,0.0
0.0,0.0,0.006512722,0.0,0.0,0.0,0.017266253,0.0,0.0,0.024994899,0.010714102,0.007368284,0.024561279,0.0072772894,0.0,0.0031225104,0.0,0.01882498,0.0,0.0,0.0,0.006472998,0.0032953878,0.0,0.005889677,0.0,0.00064246875,0.0054407977,0.0135086,0.0,0.0180301,0.0036240073,0.009560248,0.0,0.020086445,0.0,0.011000931,0.0059072613,0.0006559609,0.0,0.0,0.009012948,0.0,0.019059757,0.00012283731,0.015088307,0.0,0.010118212,0.01181611,0.0056077833,0.009075851,0.0010928563,0.007261887,0.015023804,0.011791848,0.0,0.0,0.016001012,0.005039479,0.0,0.0152416155,0.0,0.0,0.0
0.0,0.0,0.007254946,9.029133e-05,0.0,0.0,0.014355706,0.00075186754,0.0,0.01878422,0.007160225,0.0042970157,0.019897105,0.0015108464,0.0,0.003483025,0.0,0.012689015,0.0,0.0,0.0,0.006168932,0.00371951,0.0,0.0076859803,0.0,0.0,0.0041412953,0.008859118,0.0,0.010166668,0.0025197973,0.0038252634,0.0,0.020309502,0.0,0.00606688,0.000805682,0.0,0.0,0.0,0.006180091,0.0,0.011244845,0.0,0.012410057,0.0,0.0056790253,0.00918129,0.0023876994,0.008180237,0.0,0.0031229684,0.0096831005,0.010261808,0.0,0.0,0.011967597,0.00607226,0.0,0.01565105,0.0,0.005773152,0.0
0.0,0.0,0.0037898168,0.0006639758,0.0,0.0,0.009976299,0.0033424348,0.0,0.012166835,0.005147418,0.0019108673,0.011115369,0.0020601926,0.0,0.00032030657,0.0,0.007860578,0.0,0.0011015314,0.0,0.0040434734,0.003512422,0.0,0.0063181208,0.0,0.0013535686,0.005495303,0.0057941456,0.0,0.0038773725,0.003153248,0.0034815671,0.0,0.013616562,0.00025495776,0.005198191,0.0,0.0,0.0,0.0,0.0049172207,0.0,0.008918504,0.0,0.0085872505,0.0,0.007130569,0.008158164,0.0020584639,0.0038214254,0.00041747466,0.0034750486,0.006022128,0.0066466895,0.0,0.0,0.007097978,0.0031894448,0.0,0.008107562,0.0005559978,0.0038058604,0.0
