uDB01907 0.0 0.0011468022 0.035537954 0.0 0.010197981 0.0 0.0 0.019733833 0.0 0.0020090137 0.026214905 0.0 0.005574202 0.0 0.0 0.081447735 0.016591763 0.0 0.0029876991 0.0 0.010085294 0.023036445 0.0071258135 0.0146588385 0.029203093 0.012179917 0.0 0.00090159173 0.0073149363 0.03541307 0.0020549642 0.031565692 0.0 0.042855177 0.02931766 0.024054212 0.0 0.04387947 0.0 0.0 0.0 0.008808681 0.031126332 0.0 0.0 0.025589658 0.0029691288 0.0015005235 0.0 0.02618625 0.0 0.0 0.05427847 0.002664856 0.0 0.008569938 0.0 0.0075556226 0.0 0.0 0.012307376 0.0 0.0 0.0
uDB00795 0.0 0.0 0.035759393 0.0 0.007532171 0.0 0.0 0.016112173 0.0 0.0011764027 0.02793603 0.0 0.0053078234 0.0 0.0 0.062689096 0.017119002 0.0 0.001463674 0.0 0.005842076 0.026193077 0.0030271716 0.0065106703 0.020564247 0.024970641 0.0 0.0 0.0038126837 0.025666779 0.00705247 0.034001723 0.0 0.040180564 0.027328024 0.025251636 0.0 0.029243218 0.0 0.0 0.0024177248 0.011358938 0.031716306 0.0 0.0 0.029314665 0.007865598 0.001064119 0.0 0.02487842 0.0 0.0 0.04853464 0.0014807805 0.0 0.014963583 0.0 0.0046041617 0.0 0.0 0.009344887 0.0 0.0 0.0
uDB04272 0.0 0.0 0.024755076 0.0 0.005758881 0.0 0.0 0.0124830585 0.0 0.0030694343 0.027703207 0.0 0.00936548 0.0005530169 0.0 0.05100037 0.01644874 0.0 0.00026634545 0.0 0.004742902 0.01762171 0.0 0.008311378 0.014835579 0.017479822 0.0 0.0001839546 0.0022924785 0.02201426 0.012367904 0.020077841 0.0 0.034622535 0.02806261 0.01782472 0.0 0.024302999 0.0 0.0 0.0 0.004432065 0.021503942 0.0 0.0 0.02369282 0.00051331613 0.0 0.0 0.018478248 0.0 0.0 0.042437337 0.005614369 0.0 0.004813458 0.0 0.00772132 0.0 0.0 0.005549958 0.0 0.0 0.0
uDB00552 0.0 0.0 0.027557224 8.280826e-06 0.007599123 0.0 0.0 0.015329166 0.0 0.0068910653 0.019961756 0.0 0.008961583 0.0022860565 0.0 0.054403156 0.014689562 0.0 0.004511556 0.0 0.004690435 0.020176051 0.002723647 0.0067591527 0.017004475 0.019557197 0.0 0.0 0.0039030104 0.01828383 0.008165312 0.024677198 0.0 0.034172643 0.026475219 0.021952482 0.0 0.022737354 0.0 0.0 0.0 0.008095678 0.025415229 0.0 0.0 0.021425059 0.008477377 0.0024805476 0.0 0.02162902 0.0 0.0 0.040969014 0.0024479874 0.0 0.009686536 0.0 0.0034521003 0.0 0.0 0.005724468 0.0 0.0 0.0
uDB00120 0.0 0.0033559077 0.03816148 0.0 0.010882324 0.0 0.0 0.01325623 0.0 0.006815767 0.024984831 0.0 0.0030256875 0.0044871722 0.0 0.0677033 0.01629018 0.0 0.0 0.0 0.008481439 0.022932181 0.0121797025 0.009225252 0.022301942 0.026129296 0.0 0.0 0.006662081 0.025358802 0.011109968 0.027970845 0.0 0.043846842 0.031940587 0.02236273 0.0 0.0317993 0.0 0.0 0.0 0.00760459 0.03326844 0.0 0.0 0.028477762 0.0073549394 0.008527625 0.0 0.031163469 0.0 0.0 0.05809147 0.0067737624 0.0 0.010746457 0.0 0.0 0.0 0.0 0.008561626 0.0 0.0 0.0
uDB00312 0.0 0.0 0.023095926 0.0 0.005895003 0.0 0.0 0.008599855 0.0 0.004800037 0.014539816 0.0 0.0067260917 0.0 0.0 0.043919906 0.014231942 0.0 0.0030935672 0.0 0.004369278 0.015099494 0.0 0.0028321657 0.0141457245 0.012689684 0.0 0.0 0.0 0.017580215 0.011579723 0.015969222 0.0 0.030437041 0.026845269 0.016025944 0.0 0.018257605 0.0 0.0 0.0 0.003517511 0.017833667 0.0 0.0 0.017561886 0.008341735 0.0 0.0 0.017745804 0.0 0.0 0.03694318 0.0045503583 0.0 0.005767126 0.0 0.0016953947 0.0 0.0 0.0032080372 0.0 0.0 0.0
uDB00619 0.0 0.00012473245 0.03897257 0.0 0.0069929548 0.0 0.0 0.014548369 0.0 0.001494996 0.03423508 0.0 0.009523939 0.0 0.0 0.06415997 0.018174365 0.0 0.0005909633 0.0 0.009824129 0.025830602 0.0029224094 0.014583578 0.021237746 0.020964457 0.0 0.0 0.0 0.033593297 0.008601075 0.028835967 0.0 0.041316476 0.038213644 0.022394245 0.0 0.038328122 0.0 0.0 0.0 0.0037674366 0.030444177 0.0 0.0 0.022290517 0.0071091903 0.00021572395 0.0 0.026813995 0.0 0.0 0.052386932 0.008967898 0.0 0.01692615 0.0 0.003436452 0.0 0.0 0.0060289265 0.0 0.0 0.0
uDB00636 0.0 0.0 0.028385025 0.0 0.006462995 0.0 0.0 0.008508767 0.0 0.0060928077 0.02392931 0.0 0.009860604 0.0 0.0 0.058086798 0.014849563 0.0 0.0 0.0 0.001883925 0.021135686 0.0 0.0041251853 0.016494248 0.019946046 0.0 0.0 0.0027723014 0.023857553 0.014477691 0.020914195 0.0 0.035219442 0.03006624 0.016497698 0.0 0.023703612 0.0 0.0 0.0 0.0062355152 0.027347783 0.0 0.0 0.023543185 0.007996945 0.0036337234 0.0 0.021613045 0.0 0.0 0.042308852 0.0040524947 0.0 0.006790938 0.0 0.0016675976 0.0 0.0 0.003865773 0.0 0.0 0.0
uDB00677 0.0 0.0 0.04489772 0.0 0.012031278 0.0 0.0 0.02343501 0.0 0.008452579 0.019232795 0.0 0.014054336 0.002827107 0.0 0.08383643 0.015702073 0.0 0.0017332276 0.0 0.009473771 0.025379816 0.00465794 0.0046122065 0.029147431 0.022315314 0.0 0.0 0.01069694 0.035732448 0.012400901 0.032115072 0.0 0.044562254 0.03163868 0.025131578 0.0 0.035311796 0.0 0.0 0.0 0.011785165 0.03915499 0.0 0.0 0.027888743 0.013103242 0.004726082 0.0 0.036504142 0.0 0.0 0.058912024 0.007848077 0.0 0.012795031 0.0 0.0018437735 0.0006958691 0.0 0.00824401 0.0 0.0 0.0
uDB00513 0.0 0.0007921815 0.027970575 0.0 0.0053490186 0.0 0.0 0.009879044 0.0 0.00402887 0.022482522 0.0 0.0066834595 0.0 0.0 0.051551864 0.017102152 0.0 0.0 0.0 0.004194164 0.020193757 0.00072410586 0.0062254174 0.017601598 0.018872801 0.0 0.0 0.0005097175 0.018488685 0.007076878 0.022195045 0.0 0.028607588 0.02560876 0.015963651 0.0 0.02215298 0.0 0.0 0.0 0.0058620004 0.02168963 0.0 0.0 0.018441021 0.011841069 0.002024167 0.0 0.020450171 0.0 0.0 0.038061045 0.0020342655 0.0 0.008886044 0.0 0.0027830184 0.0 0.0 0.006525907 0.0 0.0 0.0016902791
