iQ9Y6H6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.0 0.0 0.6666666666666666 0.0 0.0 0.3333333333333333 0.0 0.0 0.3333333333333333 0.0 0.0 0.0 1.0 0.3333333333333333 0.0 0.0 0.6666666666666666 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.6666666666666666 0.0 0.0 0.6666666666666666 0.0 0.3333333333333333 0.6666666666666666 1.0 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.0 0.0 0.6666666666666666 0.3333333333333333 1.0 0.0 0.0 0.0 0.6666666666666666
iO60706 0.0625 0.0 0.03125 0.15625 0.125 0.09375 0.09375 0.0625 0.15625 0.0 0.03125 0.1875 0.28125 0.03125 0.125 0.15625 0.46875 0.0625 0.25 0.4375 0.375 0.25 0.15625 0.34375 0.4375 0.09375 0.15625 0.3125 0.4375 0.3125 0.0625 0.5625 0.3125 0.15625 0.46875 0.75 0.25 0.3125 0.65625 0.1875 0.5625 0.34375 0.28125 0.75 0.6875 0.3125 0.375 0.46875 0.6875 0.46875 0.65625 1.0 0.5625 0.53125 0.40625 0.78125 0.6875 0.25 0.34375 0.4375 0.5625 0.46875 0.375 0.65625
iQ9Y698 0.2222222222222222 0.0 0.0 0.0 0.1111111111111111 0.2222222222222222 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.3333333333333333 0.4444444444444444 0.2222222222222222 0.2222222222222222 0.4444444444444444 0.1111111111111111 0.3333333333333333 0.1111111111111111 0.1111111111111111 0.2222222222222222 0.2222222222222222 0.4444444444444444 0.1111111111111111 0.1111111111111111 0.8888888888888888 0.2222222222222222 0.1111111111111111 1.0 0.2222222222222222 0.2222222222222222 0.2222222222222222 0.0 0.6666666666666666 0.2222222222222222 0.2222222222222222 0.4444444444444444 0.3333333333333333 0.3333333333333333 0.7777777777777778 0.3333333333333333 0.4444444444444444 0.2222222222222222 0.1111111111111111 0.4444444444444444 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.2222222222222222 0.4444444444444444 0.1111111111111111 0.0 0.2222222222222222 0.5555555555555556 0.1111111111111111 0.7777777777777778 0.1111111111111111
iP13569 0.07407407407407407 0.0 0.0 0.1111111111111111 0.07407407407407407 0.037037037037037035 0.07407407407407407 0.037037037037037035 0.18518518518518517 0.0 0.0 0.18518518518518517 0.18518518518518517 0.037037037037037035 0.07407407407407407 0.18518518518518517 0.2222222222222222 0.18518518518518517 0.25925925925925924 0.18518518518518517 0.2962962962962963 0.5185185185185185 0.3333333333333333 0.2222222222222222 0.4074074074074074 0.4074074074074074 0.5555555555555556 0.3333333333333333 0.4074074074074074 0.4074074074074074 0.2962962962962963 0.37037037037037035 0.4444444444444444 0.3333333333333333 0.2962962962962963 0.48148148148148145 0.5185185185185185 0.5925925925925926 0.7407407407407407 0.14814814814814814 0.6296296296296297 0.3333333333333333 0.25925925925925924 0.7037037037037037 0.8518518518518519 0.5185185185185185 0.4444444444444444 0.48148148148148145 0.7407407407407407 0.2222222222222222 0.5925925925925926 1.0 0.5185185185185185 0.48148148148148145 0.7037037037037037 0.5925925925925926 0.8148148148148148 0.2962962962962963 0.4074074074074074 0.6296296296296297 0.8148148148148148 0.5185185185185185 0.5555555555555556 0.6666666666666666
iQ9UN76 0.15384615384615385 0.0 0.0 0.0 0.0 0.15384615384615385 0.23076923076923078 0.07692307692307693 0.46153846153846156 0.0 0.15384615384615385 0.46153846153846156 0.0 0.0 0.0 0.0 0.3076923076923077 0.0 0.46153846153846156 0.6153846153846154 0.38461538461538464 0.07692307692307693 0.5384615384615384 0.15384615384615385 0.6153846153846154 0.3076923076923077 0.23076923076923078 0.23076923076923078 0.3076923076923077 0.3076923076923077 0.5384615384615384 0.3076923076923077 1.0 0.07692307692307693 0.15384615384615385 0.8461538461538461 0.5384615384615384 0.5384615384615384 0.38461538461538464 0.38461538461538464 0.8461538461538461 0.23076923076923078 0.6153846153846154 0.6923076923076923 0.7692307692307693 0.46153846153846156 0.6153846153846154 0.3076923076923077 0.7692307692307693 0.5384615384615384 1.0 0.3076923076923077 0.8461538461538461 0.7692307692307693 0.3076923076923077 0.7692307692307693 0.46153846153846156 0.07692307692307693 0.5384615384615384 0.5384615384615384 0.3076923076923077 0.6153846153846154 0.5384615384615384 0.3076923076923077
iQ9UI33 0.13793103448275862 0.0 0.0 0.06896551724137931 0.1724137931034483 0.06896551724137931 0.034482758620689655 0.0 0.3103448275862069 0.0 0.2413793103448276 0.4482758620689655 0.13793103448275862 0.10344827586206896 0.13793103448275862 0.13793103448275862 0.4827586206896552 0.1724137931034483 0.20689655172413793 0.5172413793103449 0.4482758620689655 0.27586206896551724 0.27586206896551724 0.41379310344827586 0.41379310344827586 0.20689655172413793 0.6551724137931034 0.3103448275862069 0.7931034482758621 0.3793103448275862 0.3793103448275862 0.27586206896551724 0.6896551724137931 0.2413793103448276 0.5172413793103449 0.4827586206896552 0.5862068965517241 0.8620689655172413 0.5517241379310345 0.5517241379310345 0.896551724137931 0.3103448275862069 0.6551724137931034 0.8620689655172413 0.5517241379310345 0.6206896551724138 0.6551724137931034 0.7931034482758621 0.7931034482758621 0.4482758620689655 0.8275862068965517 0.6896551724137931 0.8275862068965517 1.0 0.6896551724137931 0.7241379310344828 0.3793103448275862 0.5517241379310345 0.4827586206896552 0.7586206896551724 0.8620689655172413 0.8620689655172413 0.7931034482758621 0.6206896551724138
iP02708 0.1111111111111111 0.0 0.0 0.0 0.2222222222222222 0.0 0.1111111111111111 0.0 0.3333333333333333 0.0 0.1111111111111111 0.0 0.1111111111111111 0.0 0.0 0.1111111111111111 0.4444444444444444 0.1111111111111111 0.2222222222222222 0.4444444444444444 0.3333333333333333 0.1111111111111111 0.2222222222222222 0.4444444444444444 0.2222222222222222 0.1111111111111111 0.3333333333333333 0.3333333333333333 0.2222222222222222 0.1111111111111111 0.2222222222222222 0.4444444444444444 0.2222222222222222 0.0 0.4444444444444444 0.7777777777777778 0.6666666666666666 0.4444444444444444 0.8888888888888888 0.4444444444444444 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.4444444444444444 0.7777777777777778 0.7777777777777778 0.3333333333333333 0.7777777777777778 0.3333333333333333 0.5555555555555556 0.5555555555555556 0.8888888888888888 0.5555555555555556 0.6666666666666666 0.1111111111111111 1.0 0.2222222222222222 0.1111111111111111 0.3333333333333333 0.2222222222222222 0.6666666666666666 0.0 0.4444444444444444 0.5555555555555556
iQ15822 0.0 0.0 0.07692307692307693 0.07692307692307693 0.07692307692307693 0.0 0.23076923076923078 0.0 0.3076923076923077 0.0 0.0 0.07692307692307693 0.15384615384615385 0.07692307692307693 0.0 0.15384615384615385 0.3076923076923077 0.07692307692307693 0.15384615384615385 0.23076923076923078 0.3076923076923077 0.23076923076923078 0.07692307692307693 0.23076923076923078 0.07692307692307693 0.0 0.23076923076923078 0.38461538461538464 0.38461538461538464 0.15384615384615385 0.38461538461538464 0.6153846153846154 0.15384615384615385 0.3076923076923077 0.23076923076923078 0.8461538461538461 0.15384615384615385 0.23076923076923078 0.38461538461538464 0.38461538461538464 0.5384615384615384 0.3076923076923077 0.38461538461538464 0.38461538461538464 0.5384615384615384 0.15384615384615385 0.23076923076923078 0.38461538461538464 0.46153846153846156 0.6923076923076923 0.5384615384615384 0.5384615384615384 0.7692307692307693 0.23076923076923078 0.3076923076923077 1.0 0.5384615384615384 0.15384615384615385 0.23076923076923078 0.38461538461538464 0.38461538461538464 0.46153846153846156 0.6153846153846154 0.5384615384615384
iP32297 0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.16666666666666666 0.0 0.0 0.08333333333333333 0.25 0.08333333333333333 0.08333333333333333 0.08333333333333333 0.3333333333333333 0.25 0.08333333333333333 0.16666666666666666 0.3333333333333333 0.08333333333333333 0.08333333333333333 0.25 0.5 0.0 0.16666666666666666 0.25 0.16666666666666666 0.3333333333333333 0.16666666666666666 0.5 0.3333333333333333 0.25 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.4166666666666667 0.5 0.25 0.75 0.16666666666666666 0.4166666666666667 0.4166666666666667 0.75 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.4166666666666667 0.3333333333333333 0.75 0.16666666666666666 0.4166666666666667 1.0 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.8333333333333334 0.75
iP43681 0.0 0.0 0.0 0.14285714285714285 0.21428571428571427 0.0 0.14285714285714285 0.0 0.14285714285714285 0.0 0.07142857142857142 0.14285714285714285 0.14285714285714285 0.07142857142857142 0.0 0.14285714285714285 0.5 0.14285714285714285 0.42857142857142855 0.42857142857142855 0.35714285714285715 0.14285714285714285 0.21428571428571427 0.14285714285714285 0.21428571428571427 0.07142857142857142 0.14285714285714285 0.2857142857142857 0.5714285714285714 0.14285714285714285 0.07142857142857142 0.7857142857142857 0.07142857142857142 0.2857142857142857 0.5 0.7857142857142857 0.35714285714285715 0.07142857142857142 0.42857142857142855 0.42857142857142855 0.42857142857142855 0.35714285714285715 0.2857142857142857 0.6428571428571429 0.6428571428571429 0.35714285714285715 0.14285714285714285 0.35714285714285715 0.2857142857142857 0.42857142857142855 0.42857142857142855 0.2857142857142857 0.42857142857142855 0.35714285714285715 0.2857142857142857 1.0 0.5 0.14285714285714285 0.2857142857142857 0.42857142857142855 0.35714285714285715 0.14285714285714285 0.5714285714285714 0.7142857142857143
