uDB01119	iQ9Y6H6	1.0
uDB00661	iQ9Y6H6	1.0
uDB00661	iO60706	1.0
uDB00996	iQ9Y698	1.0
uDB01115	iQ9Y698	1.0
uDB00252	iQ9Y698	1.0
uDB01159	iQ9Y698	1.0
uDB01100	iQ9Y698	1.0
uDB00401	iQ9Y698	1.0
uDB01054	iQ9Y698	1.0
uDB00568	iQ9Y698	1.0
uDB00661	iQ9Y698	1.0
uDB01223	iP13569	1.0
uDB01016	iP13569	1.0
uDB00866	iP13569	1.0
uDB00588	iP13569	1.0
uDB00866	iP13569	1.0
uDB00172	iQ9UN76	1.0
uDB00907	iQ9UI33	1.0
uDB00312	iP02708	1.0
uDB00657	iP02708	1.0
uDB01233	iP02708	1.0
uDB00312	iP02708	1.0
uDB00674	iP02708	1.0
uDB00312	iP02708	1.0
uDB00312	iP02708	1.0
uDB00318	iP02708	1.0
uDB01122	iP02708	1.0
uDB00312	iP02708	1.0
uDB12312	iP02708	1.0
uDB00312	iQ15822	1.0
uDB00312	iQ15822	1.0
uDB00411	iQ15822	1.0
uDB00657	iQ15822	1.0
uDB01233	iQ15822	1.0
uDB00565	iQ15822	1.0
uDB01135	iQ15822	1.0
uDB00416	iQ15822	1.0
uDB00728	iQ15822	1.0
uDB00810	iQ15822	1.0
uDB00312	iQ15822	1.0
uDB00674	iQ15822	1.0
uDB00312	iQ15822	1.0
uDB00312	iQ15822	1.0
uDB00184	iQ15822	1.0
uDB00318	iQ15822	1.0
uDB00514	iQ15822	1.0
uDB01122	iQ15822	1.0
uDB00312	iQ15822	1.0
uDB12312	iQ15822	1.0
uDB00312	iP32297	1.0
uDB00312	iP32297	1.0
uDB00411	iP32297	1.0
uDB00657	iP32297	1.0
uDB01233	iP32297	1.0
uDB00312	iP32297	1.0
uDB00674	iP32297	1.0
uDB00312	iP32297	1.0
uDB00312	iP32297	1.0
uDB00184	iP32297	1.0
uDB00318	iP32297	1.0
uDB01122	iP32297	1.0
uDB00312	iP32297	1.0
uDB12312	iP32297	1.0
uDB00312	iP43681	1.0
uDB00312	iP43681	1.0
uDB00411	iP43681	1.0
uDB00657	iP43681	1.0
uDB01233	iP43681	1.0
uDB00312	iP43681	1.0
uDB00674	iP43681	1.0
uDB00312	iP43681	1.0
uDB00312	iP43681	1.0
uDB00318	iP43681	1.0
uDB01122	iP43681	1.0
uDB00312	iP43681	1.0
uDB12312	iP43681	1.0
uDB00312	iP30532	1.0
uDB00657	iP30532	1.0
uDB00312	iP30532	1.0
uDB00674	iP30532	1.0
uDB00312	iP30532	1.0
uDB00312	iP30532	1.0
uDB00318	iP30532	1.0
uDB01122	iP30532	1.0
uDB00312	iP30532	1.0
uDB12312	iP30532	1.0
uDB00312	iP36544	1.0
uDB00657	iP36544	1.0
uDB01233	iP36544	1.0
uDB00312	iP36544	1.0
uDB00674	iP36544	1.0
uDB00312	iP36544	1.0
uDB00312	iP36544	1.0
uDB00318	iP36544	1.0
uDB01122	iP36544	1.0
uDB00312	iP36544	1.0
uDB12312	iP36544	1.0
uDB01233	iP11230	1.0
uDB00312	iP17787	1.0
uDB00411	iP17787	1.0
uDB00357	iP17787	1.0
uDB01233	iP17787	1.0
uDB01217	iP17787	1.0
uDB00990	iP17787	1.0
uDB01006	iP17787	1.0
uDB00184	iP17787	1.0
uDB01233	iQ07001	1.0
uDB00312	iQ04844	1.0
uDB00411	iQ04844	1.0
uDB01233	iQ04844	1.0
uDB00184	iQ04844	1.0
uDB00996	iQ8TCU5	1.0
uDB00949	iQ8TCU5	1.0
uDB00142	iQ8TCU5	1.0
uDB00740	iQ8TCU5	1.0
uDB00392	iQ8TCU5	1.0
uDB00514	iQ8TCU5	1.0
uDB00312	iQ8TCU5	1.0
uDB00502	iO60391	1.0
uDB00142	iO60391	1.0
uDB00312	iO60391	1.0
uDB01046	iP51788	1.0
uDB01119	iQ8TDN2	1.0
uDB00661	iQ8TDN2	1.0
uDB00988	iQ8WXA8	1.0
uDB00312	iQ8WXA8	1.0
uDB00904	iQ8WXA8	1.0
uDB00312	iQ8WXA8	1.0
uDB00988	iQ70Z44	1.0
uDB00312	iQ70Z44	1.0
uDB00904	iQ70Z44	1.0
uDB00312	iQ70Z44	1.0
uDB00201	iQ9UBL9	1.0
uDB01119	iQ9UJ90	1.0
uDB00661	iQ9UJ90	1.0
uDB01119	iQ8WWG9	1.0
uDB00661	iQ8WWG9	1.0
uDB00404	iP14867	1.0
uDB00829	iP14867	1.0
uDB00690	iP14867	1.0
uDB00695	iP14867	1.0
uDB00801	iP14867	1.0
uDB00842	iP14867	1.0
uDB00794	iP14867	1.0
uDB00312	iP14867	1.0
uDB00962	iP14867	1.0
uDB00273	iP14867	1.0
uDB01159	iP14867	1.0
uDB00228	iP14867	1.0
uDB01028	iP14867	1.0
uDB00753	iP14867	1.0
uDB01189	iP14867	1.0
uDB01236	iP14867	1.0
uDB00292	iP14867	1.0
uDB00818	iP14867	1.0
uDB00683	iP14867	1.0
uDB00628	iP14867	1.0
uDB01205	iP14867	1.0
uDB00189	iP14867	1.0
uDB00142	iP14867	1.0
uDB01355	iP14867	1.0
uDB00349	iP14867	1.0
uDB00312	iP14867	1.0
uDB00349	iP14867	1.0
uDB09320	iP14867	1.0
uDB00237	iP14867	1.0
uDB00474	iP14867	1.0
uDB00312	iP14867	1.0
uDB01154	iP14867	1.0
uDB00404	iP47869	1.0
uDB00829	iP47869	1.0
uDB00690	iP47869	1.0
uDB00695	iP47869	1.0
uDB00312	iP47869	1.0
uDB00962	iP47869	1.0
uDB00753	iP47869	1.0
uDB01236	iP47869	1.0
uDB00292	iP47869	1.0
uDB00818	iP47869	1.0
uDB00683	iP47869	1.0
uDB00142	iP47869	1.0
uDB00312	iP47869	1.0
uDB00349	iP47869	1.0
uDB09320	iP47869	1.0
uDB00312	iP47869	1.0
uDB00404	iP34903	1.0
uDB00829	iP34903	1.0
uDB00690	iP34903	1.0
uDB00695	iP34903	1.0
uDB00312	iP34903	1.0
uDB00962	iP34903	1.0
uDB00753	iP34903	1.0
uDB01236	iP34903	1.0
uDB00292	iP34903	1.0
uDB00818	iP34903	1.0
uDB00683	iP34903	1.0
uDB00142	iP34903	1.0
uDB00312	iP34903	1.0
uDB00349	iP34903	1.0
uDB09320	iP34903	1.0
uDB00312	iP34903	1.0
uDB00404	iP48169	1.0
uDB00829	iP48169	1.0
uDB00690	iP48169	1.0
uDB00695	iP48169	1.0
uDB00312	iP48169	1.0
