iP43657 -9.219320416450500488e-01 -1.274453848600387573e-01 3.489493727684020996e-01 -3.501509428024291992e-01 -4.262485504150390625e-01 3.355692327022552490e-01 4.061929583549499512e-01 5.136700272560119629e-01 -1.201725527644157410e-01 -2.924679405987262726e-02 -1.225016117095947266e-01 -8.201414346694946289e-02 7.562062889337539673e-02 1.122343316674232483e-01 -2.221061736345291138e-01 2.031877785921096802e-01 -4.075437039136886597e-02 -7.974644750356674194e-02 3.580363839864730835e-02 -5.495602637529373169e-02 9.555420279502868652e-02 -1.759630441665649414e-01 -1.419807225465774536e-01 -1.210264414548873901e-01 -5.715829133987426758e-02 2.762505598366260529e-02 7.112973369657993317e-03 -3.002428635954856873e-02 -6.045914441347122192e-02 -1.266673486679792404e-02 -8.185434341430664062e-02 -3.019125945866107941e-02 -8.497467637062072754e-02 2.514296956360340118e-02 7.185375690460205078e-02 -8.222696930170059204e-02 1.168589387089014053e-02 -4.580938071012496948e-02 -2.811151742935180664e-02 -2.083128318190574646e-02 -9.498426690697669983e-03 -7.528253830969333649e-03 -2.306949347257614136e-02 6.331662088632583618e-02 5.744723603129386902e-02 -8.920649997889995575e-03 -8.710959926247596741e-03 3.627880290150642395e-02 1.284740120172500610e-02 1.294610183686017990e-02 -6.116300821304321289e-03 6.630797404795885086e-03 -1.402233634144067764e-02 -1.201065350323915482e-02 -7.717910688370466232e-03 -3.183281281962990761e-03 -1.707670278847217560e-02 9.099590592086315155e-03 4.485216923058032990e-03 -2.582262735813856125e-03 -1.937782857567071915e-03 7.328359060920774937e-05 4.091014154255390167e-03 1.370232086628675461e-03 5.242634215392172337e-04 -4.305224400013685226e-03 8.285648655146360397e-04 -1.554182264953851700e-03 -1.485754153691232204e-03 1.760961822583340108e-05 6.245278636924922466e-04 2.533957012929022312e-04 -8.120931452140212059e-04 -1.376746804453432560e-04 -4.771929525304585695e-04 1.292042899876832962e-03 -5.636122659780085087e-04 8.148164488375186920e-05 3.934856504201889038e-04 -2.344886452192440629e-04 -2.667422522790730000e-04 8.058468665694817901e-05 -6.026340997777879238e-04 -4.035778401885181665e-04 -3.209622518625110388e-04 1.666597090661525726e-04 -1.479196798754855990e-04 -1.721354637993499637e-04 1.420731859980151057e-05 6.722212856402620673e-05
iQ9Y271 -9.347912669181823730e-01 -1.547551453113555908e-01 -2.080620825290679932e-01 -6.359444856643676758e-01 7.978586107492446899e-02 2.749589979648590088e-01 1.348163485527038574e-01 -6.509834527969360352e-02 3.414759933948516846e-01 1.314372867345809937e-01 1.234271898865699768e-01 2.645158171653747559e-01 4.097172990441322327e-02 -7.252024859189987183e-02 -8.507422357797622681e-02 -2.908158861100673676e-02 8.403611928224563599e-02 -1.122610643506050110e-01 -1.099678501486778259e-01 -1.137299239635467529e-01 8.149531669914722443e-03 4.282503388822078705e-03 -1.023734435439109802e-01 8.615173399448394775e-02 -1.000428851693868637e-02 -5.283439531922340393e-02 8.958259969949722290e-02 -5.917134508490562439e-02 6.886672973632812500e-02 7.338344305753707886e-02 -9.280910715460777283e-03 7.888609170913696289e-02 -7.084838114678859711e-03 -1.927704177796840668e-02 2.132898755371570587e-02 8.929358422756195068e-02 4.340147972106933594e-02 -1.110626384615898132e-01 1.429846510291099548e-02 -3.592247143387794495e-02 9.951549023389816284e-02 -6.231514364480972290e-02 -3.751054406166076660e-02 -3.585965558886528015e-02 9.090267121791839600e-03 4.323085397481918335e-02 -3.693286329507827759e-02 -2.719946950674057007e-02 -2.810699678957462311e-02 -6.259991321712732315e-03 1.035952474921941757e-03 5.365307256579399109e-02 -1.479458808898925781e-02 6.776902358978986740e-03 5.715666804462671280e-03 3.834978444501757622e-03 -1.068810932338237762e-02 1.132870372384786606e-02 8.066684938967227936e-03 2.057814225554466248e-02 -5.481437314301729202e-03 -1.318008056841790676e-03 6.741006392985582352e-03 -4.695793148130178452e-03 5.718517117202281952e-03 8.353472687304019928e-03 1.095350552350282669e-02 1.683696289546787739e-03 -8.872742764651775360e-04 4.377732984721660614e-03 -5.463291425257921219e-03 -1.646150136366486549e-03 1.896634581498801708e-03 5.147974006831645966e-04 1.111107645556330681e-03 -1.445725793018937111e-04 1.732304692268371582e-03 -4.568184958770871162e-04 -1.080864807590842247e-03 7.448702672263607383e-05 4.187727754469960928e-04 -6.217892514541745186e-04 1.999733649427071214e-04 7.384895579889416695e-04 -5.845470004715025425e-04 -2.832652244251221418e-04 3.193058655597269535e-04 -3.888469655066728592e-04 -1.596450456418097019e-04 -5.495197910931892693e-05
iQ9Y5N1 -2.442958950996398926e-02 9.197707474231719971e-02 -4.136241078376770020e-01 2.467723935842514038e-01 -7.560030370950698853e-02 8.459649235010147095e-02 -1.046042889356613159e-01 -4.418789967894554138e-02 -1.441110074520111084e-01 -3.782364726066589355e-02 -7.514187693595886230e-02 7.738149166107177734e-02 -1.856302842497825623e-02 2.030986547470092773e-02 -3.279982879757881165e-02 5.689511820673942566e-02 3.388538956642150879e-02 6.275681406259536743e-02 4.391225427389144897e-02 -1.791099086403846741e-02 5.857790238223969936e-04 5.812988057732582092e-02 -3.225171566009521484e-02 -2.192560583353042603e-02 -3.354772052261978388e-04 3.731809183955192566e-02 1.570613007061183453e-03 4.214023426175117493e-02 -5.136242508888244629e-02 2.301312237977981567e-02 -3.673328086733818054e-02 3.273625299334526062e-02 3.074092976748943329e-02 -6.401603110134601593e-03 1.464555505663156509e-02 -6.790934130549430847e-03 -2.734790183603763580e-02 -1.519685890525579453e-02 -3.842406347393989563e-02 -1.274409238249063492e-02 3.544723615050315857e-02 4.348791390657424927e-02 3.497112169861793518e-02 -3.768148832023143768e-03 -5.087333545088768005e-02 -8.794319815933704376e-03 3.343541547656059265e-02 5.432077217847108841e-03 -1.290122512727975845e-02 -2.088977955281734467e-02 2.391319535672664642e-02 4.653003439307212830e-02 3.834607079625129700e-02 -1.841004565358161926e-02 -4.602336138486862183e-02 -1.682235300540924072e-02 -3.666206076741218567e-02 9.985522367060184479e-03 1.958504691720008850e-02 1.332131447270512581e-03 -6.717687845230102539e-02 -4.112256690859794617e-02 4.127304255962371826e-02 7.875571027398109436e-03 -1.762701012194156647e-02 3.266519680619239807e-02 -3.139095008373260498e-02 2.263011783361434937e-02 1.643532887101173401e-02 -1.687043718993663788e-02 -2.099759317934513092e-02 -5.753162782639265060e-03 -2.685497514903545380e-03 2.337757032364606857e-03 -2.995280781760811806e-03 2.101710997521877289e-04 -1.071191742084920406e-03 -2.866422524675726891e-03 3.514880081638693810e-03 1.045490847900509834e-03 -1.905041630379855633e-03 1.516758813522756100e-03 -1.344187883660197258e-03 5.007784930057823658e-04 8.499781251884996891e-04 1.485732645960524678e-04 -2.071988419629633427e-04 -2.201269962824881077e-04 1.623229763936251402e-04 -1.250860259460750967e-05
iP11229 -8.408238887786865234e-01 2.806711196899414062e-01 5.655975341796875000e-01 6.759325265884399414e-01 -2.486895024776458740e-01 -2.907057702541351318e-01 -2.578625977039337158e-01 8.986662328243255615e-02 1.646955609321594238e-01 9.136293828487396240e-02 8.510319143533706665e-02 -1.656046807765960693e-01 -1.911723315715789795e-01 7.227022945880889893e-02 -2.233599871397018433e-02 -7.581451442092657089e-03 9.363243728876113892e-02 1.608271151781082153e-01 -7.667090743780136108e-02 8.874056488275527954e-02 -2.432191744446754456e-02 2.837191149592399597e-02 -1.776555776596069336e-01 2.777909860014915466e-03 2.323315478861331940e-02 -1.596312522888183594e-01 -5.680156871676445007e-02 -1.734623759984970093e-01 -6.173099949955940247e-02 1.308590471744537354e-01 5.312951281666755676e-02 -7.171528786420822144e-02 -2.907332964241504669e-02 -1.125832200050354004e-01 1.160831656306982040e-02 2.691327594220638275e-02 3.188802674412727356e-02 4.488803073763847351e-02 -8.150723576545715332e-02 -1.671152375638484955e-02 2.485575154423713684e-02 3.786074742674827576e-02 -2.645372040569782257e-02 2.053797617554664612e-02 -1.199441310018301010e-02 -2.099185064435005188e-02 -2.939852140843868256e-02 1.852810755372047424e-02 -1.851388625800609589e-02 -1.932459883391857147e-02 7.015427574515342712e-03 -5.177646409720182419e-03 3.988820593804121017e-03 7.695494685322046280e-03 1.755830831825733185e-03 -4.243779927492141724e-03 -4.852353595197200775e-03 1.094240578822791576e-03 4.139242693781852722e-03 3.331857267767190933e-03 -8.959214028436690569e-05 8.513798005878925323e-03 2.871795091778039932e-03 8.964370354078710079e-04 -9.576714946888387203e-04 -4.109850618988275528e-03 8.512837812304496765e-04 3.021957236342132092e-04 -2.713353838771581650e-03 5.672167171724140644e-04 -2.094496972858905792e-03 1.728580798953771591e-03 1.223818282596766949e-03 -8.268054225482046604e-04 -9.116111323237419128e-04 -7.136951317079365253e-04 3.994015569332987070e-04 4.640993720386177301e-04 -3.338170354254543781e-04 3.496944264043122530e-04 1.073708117473870516e-04 2.573177043814212084e-04 1.092299862648360431e-04 3.986433148384094238e-05 -1.286362821701914072e-04 5.667871664627455175e-05 -2.104103477904573083e-04 2.381303202128037810e-04 1.527961139800027013e-04 2.210710954386740923e-05
iP08172 -8.193351030349731445e-01 1.707456707954406738e-01 1.157303690910339355e+00 2.569899559020996094e-01 -7.575144171714782715e-01 -8.695733733475208282e-03 -2.777393460273742676e-01 -3.075633011758327484e-02 1.578443683683872223e-02 -3.961331769824028015e-02 4.911115169525146484e-01 7.301776669919490814e-03 -2.922318875789642334e-01 -1.705024540424346924e-01 -2.120316177606582642e-01 -5.101409181952476501e-02 7.158916443586349487e-02 4.817194491624832153e-02 6.479493528604507446e-02 -1.351852901279926300e-02 -5.587131902575492859e-02 -1.658292412757873535e-01 7.922722399234771729e-02 6.701369583606719971e-02 -6.221524626016616821e-02 1.433399468660354614e-01 -1.928539574146270752e-02 1.059572771191596985e-01 -9.956621564924716949e-03 -3.390891477465629578e-02 -9.184223599731922150e-03 1.215247809886932373e-01 -3.197207301855087280e-02 -3.088002465665340424e-02 5.735914222896099091e-03 3.243511542677879333e-02 -3.038456104695796967e-02 -4.470519255846738815e-03 1.307108998298645020e-02 -1.294462941586971283e-02 6.128180772066116333e-03 1.111747231334447861e-02 3.909397870302200317e-02 1.307564601302146912e-02 5.665469216182827950e-04 -6.246141623705625534e-03 -5.540907732211053371e-04 -1.754254917614161968e-03 -7.106107659637928009e-03 -5.307489540427923203e-03 2.262271242216229439e-03 -2.520513953641057014e-03 6.972576957195997238e-03 1.306236907839775085e-02 5.012538284063339233e-03 4.718804557342082262e-04 -2.335239667445421219e-03 5.791132804006338120e-03 1.414668746292591095e-03 5.230677779763936996e-04 1.834908616729080677e-03 6.065662484616041183e-03 -7.605627179145812988e-04 -2.037073951214551926e-03 -5.066800513304769993e-04 -1.265735481865704060e-03 3.706931369379162788e-03 -1.920314505696296692e-03 -3.467272908892482519e-04 -9.440600406378507614e-04 -7.327364291995763779e-04 2.951458736788481474e-04 8.970177150331437588e-04 -6.628350820392370224e-04 -2.971563662867993116e-04 -3.069493686780333519e-04 -4.257984692230820656e-04 2.785080869216471910e-04 1.478139074606588110e-05 2.612539392430335283e-04 1.318903086939826608e-04 -2.931050839833915234e-04 3.939316084142774343e-04 -5.834220064571127295e-05 8.644619811093434691e-05 -9.593977301847189665e-05 1.190882903756573796e-04 7.662708958378061652e-05 3.557003219611942768e-05 1.460353178117657080e-05
iP20309 9.225162267684936523e-01 1.089821100234985352e+00 1.276998817920684814e-01 -1.970568150281906128e-01 1.173685677349567413e-02 5.807540938258171082e-02 -2.893236652016639709e-02 3.810183331370353699e-02 -5.336840450763702393e-02 6.518426537513732910e-02 -7.502030581235885620e-02 7.338806241750717163e-02 -2.793963812291622162e-02 -6.769665330648422241e-02 -1.298216879367828369e-01 -5.505739245563745499e-03 5.874950066208839417e-02 -1.021916121244430542e-01 9.935043752193450928e-02 1.500695049762725830e-01 6.665968149900436401e-02 6.323113292455673218e-02 -2.051263675093650818e-02 7.655011722818017006e-04 5.500129610300064087e-02 1.361660659313201904e-03 -1.511283684521913528e-02 -6.147595122456550598e-03 2.851309627294540405e-02 3.388714790344238281e-02 -4.722658079117536545e-03 1.465272530913352966e-02 2.539576031267642975e-02 -3.132146783173084259e-03 1.430713012814521790e-02 5.003947298973798752e-03 4.718882031738758087e-03 -2.560518682003021240e-02 -2.050104178488254547e-02 3.502032021060585976e-03 -7.926773279905319214e-03 -2.008946612477302551e-02 -2.875097561627626419e-04 9.459511376917362213e-03 -7.120611611753702164e-03 1.291313022375106812e-02 1.880107074975967407e-02 -1.550260465592145920e-02 -2.429706044495105743e-02 2.079903334379196167e-02 -8.321528322994709015e-03 -3.521836549043655396e-02 -3.166955709457397461e-02 2.431081229588016868e-04 1.727276854217052460e-02 -9.069737978279590607e-03 -4.901183303445577621e-03 -3.613915294408798218e-02 -3.261728677898645401e-03 -1.366985845379531384e-03 -3.631277242675423622e-03 -1.566137373447418213e-02 -7.668886799365282059e-03 9.717945009469985962e-03 -2.030686102807521820e-02 -4.238711204379796982e-03 4.112856928259134293e-03 1.253218390047550201e-02 -6.881640758365392685e-03 -1.198700070381164551e-02 6.275860127061605453e-03 -6.079973187297582626e-03 1.050112210214138031e-02 6.688341498374938965e-03 -3.918144851922988892e-03 -1.119359955191612244e-02 -1.993805728852748871e-02 1.150802476331591606e-03 -2.246339106932282448e-03 -3.125457093119621277e-03 -3.000013930432032794e-05 -5.313316825777292252e-03 2.050300315022468567e-02 -9.571401402354240417e-03 1.527827791869640350e-02 -3.163891844451427460e-03 -4.444065969437360764e-03 -2.090488327667117119e-03 3.947139775846153498e-04 -8.731650887057185173e-04
iP08173 -9.241667985916137695e-01 -2.032015658915042877e-02 7.887383699417114258e-01 2.642733454704284668e-01 -3.426576852798461914e-01 -1.372747868299484253e-01 -4.655560255050659180e-01 2.043109536170959473e-01 1.649598181247711182e-01 9.177900850772857666e-02 7.202871888875961304e-02 1.380858421325683594e-01 -1.786174178123474121e-01 -3.462009504437446594e-02 8.247671648859977722e-03 5.295923352241516113e-02 2.675019204616546631e-02 1.745262593030929565e-01 -3.642778098583221436e-02 -7.907309383153915405e-02 5.603752285242080688e-02 1.391695737838745117e-01 -3.890035441145300865e-03 -6.420624256134033203e-02 1.283747553825378418e-01 -8.116228878498077393e-02 1.097992360591888428e-01 4.006160795688629150e-02 9.724924340844154358e-03 -5.288330093026161194e-02 -6.969128549098968506e-02 -1.197350844740867615e-01 7.146993279457092285e-02 1.051049530506134033e-01 2.908894233405590057e-02 -6.852985173463821411e-02 5.244696512818336487e-03 -4.352883249521255493e-02 8.653062582015991211e-02 7.080389559268951416e-02 -3.636221634224057198e-03 -2.988530322909355164e-02 -2.857122011482715607e-02 -2.991880290210247040e-02 3.067016042768955231e-02 1.388722099363803864e-02 3.356903046369552612e-02 -2.761642262339591980e-02 2.505921013653278351e-02 2.361845783889293671e-02 -8.726072497665882111e-03 2.050114050507545471e-02 -1.945071667432785034e-02 -2.487249299883842468e-02 5.595086608082056046e-03 4.790795966982841492e-03 4.094812087714672089e-03 8.014225750230252743e-04 -6.443007732741534710e-04 -3.320733783766627312e-03 -4.266780801117420197e-03 -4.876388702541589737e-03 -2.048529684543609619e-03 3.105889074504375458e-03 -1.311306608840823174e-03 4.297638311982154846e-03 -3.686174284666776657e-03 -1.392419100739061832e-03 4.431555047631263733e-03 2.439948584651574492e-04 2.185926772654056549e-03 5.425087292678654194e-04 -1.555453753098845482e-03 1.115183113142848015e-03 1.163734938018023968e-03 8.855278720147907734e-04 1.682461443124338984e-04 -1.198227866552770138e-03 -3.355413791723549366e-04 -8.485513972118496895e-04 -4.367412184365093708e-04 9.542613952362444252e-06 -1.468730188207700849e-04 3.298013762105256319e-04 -1.957379936357028782e-05 -5.950727063464000821e-05 1.235347153851762414e-04 -1.890730782179161906e-04 -1.927929261000826955e-04 -2.690055225684773177e-05
iP08912 8.374374508857727051e-01 1.127501606941223145e+00 8.111491799354553223e-02 -1.833959370851516724e-01 4.856052808463573456e-03 5.185031145811080933e-02 -3.006277047097682953e-02 5.128338467329740524e-03 -3.189225867390632629e-02 7.148662209510803223e-02 -5.954984202980995178e-02 8.015283942222595215e-02 -3.642286360263824463e-02 -5.424296110868453979e-02 -1.469395905733108521e-01 -2.092389389872550964e-02 3.979765251278877258e-02 -1.190745458006858826e-01 1.095168292522430420e-01 1.483292579650878906e-01 6.930794566869735718e-02 6.805636733770370483e-02 -3.077650070190429688e-02 -2.767115132883191109e-03 6.387949734926223755e-02 6.469580344855785370e-03 -1.590935699641704559e-02 1.780985388904809952e-03 3.046547248959541321e-02 3.035917691886425018e-02 2.593073295429348946e-03 2.053218334913253784e-02 1.919219084084033966e-02 -1.238940935581922531e-02 -9.423521347343921661e-03 5.351581145077943802e-03 7.721615955233573914e-03 -2.053745649755001068e-02 -1.050705555826425552e-02 1.238279137760400772e-02 -9.702772833406925201e-03 2.346174791455268860e-03 -2.281428547576069832e-03 2.133299782872200012e-02 -7.806309731677174568e-04 -2.796358196064829826e-03 1.498994603753089905e-02 -1.448988355696201324e-02 -2.298082783818244934e-02 1.366142742335796356e-02 7.888984866440296173e-03 -3.071483783423900604e-02 -3.349146619439125061e-02 6.363688735291361809e-04 1.629241928458213806e-02 -7.033374626189470291e-03 -1.026564044877886772e-03 -4.456711560487747192e-02 -8.348423056304454803e-03 -1.038502156734466553e-02 -1.592208514921367168e-03 -2.584425359964370728e-02 -3.442869056016206741e-03 2.023660019040107727e-02 -2.809600345790386200e-02 9.232695214450359344e-03 1.299035176634788513e-02 -7.765941787511110306e-03 -5.946301098447293043e-05 1.797880744561553001e-03 6.757349241524934769e-03 -6.319492589682340622e-03 -7.764481939375400543e-03 -1.369468215852975845e-02 -4.969900008291006088e-03 1.277442555874586105e-02 1.220461726188659668e-02 2.144245663657784462e-03 -6.986547377891838551e-04 -4.731267690658569336e-03 -1.255059847608208656e-03 3.071499522775411606e-03 -2.042833156883716583e-02 1.054234709590673447e-02 -1.380519010126590729e-02 7.056197500787675381e-05 3.157764207571744919e-03 2.391624264419078827e-03 1.527367712697014213e-04 8.983616135083138943e-04
iP51681 -1.489238142967224121e-01 -1.847586035728454590e-01 -5.017356276512145996e-01 -1.684697866439819336e-01 -1.422509253025054932e-01 4.520411789417266846e-01 -2.250236719846725464e-01 4.247236996889114380e-02 -1.011550128459930420e-01 -8.613489568233489990e-03 1.146837919950485229e-01 -6.710253655910491943e-02 4.711521416902542114e-02 -3.586870804429054260e-02 -1.276654452085494995e-01 -2.698270045220851898e-02 -5.053110793232917786e-02 1.796817779541015625e-02 7.264180108904838562e-03 4.415353387594223022e-02 -1.532382797449827194e-02 4.637510329484939575e-02 1.822400242090225220e-01 4.931705072522163391e-02 -4.672498255968093872e-02 -6.284332275390625000e-02 4.986817017197608948e-02 -1.930505596101284027e-02 -3.400461003184318542e-02 4.290643706917762756e-02 -1.307720690965652466e-01 -7.032746821641921997e-02 -1.367279049009084702e-02 -1.741169253364205360e-03 4.049838334321975708e-02 5.664206296205520630e-02 1.165437698364257812e-02 1.601865328848361969e-02 -3.967449441552162170e-02 -5.582104995846748352e-02 1.455170800909399986e-03 -6.648603826761245728e-02 -4.506285488605499268e-02 2.508927881717681885e-02 -5.824785307049751282e-02 -7.495506107807159424e-02 -1.477048639208078384e-02 -3.425684198737144470e-02 6.908568739891052246e-02 -1.537852175533771515e-02 3.850571811199188232e-02 -3.691146150231361389e-02 1.072013936936855316e-02 -4.092562571167945862e-02 -2.475974522531032562e-02 2.318552322685718536e-02 3.132662922143936157e-02 2.337092068046331406e-03 -5.836457014083862305e-03 2.092106640338897705e-02 -6.390150170773267746e-03 3.269551321864128113e-03 -1.317893434315919876e-02 1.066656317561864853e-02 1.223070733249187469e-02 8.602856658399105072e-03 1.866780407726764679e-02 -1.205576770007610321e-02 6.881650188006460667e-04 -2.008233033120632172e-02 4.693173395935446024e-04 -5.275840871036052704e-03 -1.212620525620877743e-03 -1.946358010172843933e-03 -4.772267770022153854e-03 2.821659669280052185e-03 -7.083744276314973831e-04 -2.897504018619656563e-03 3.475838573649525642e-03 -2.903792774304747581e-04 -6.543567287735641003e-04 -1.060168608091771603e-03 2.920695405919104815e-04 1.890976855065673590e-04 6.802030839025974274e-04 6.662766681984066963e-04 -1.407337113050743937e-04 -1.879987576103303581e-05 -3.540430625434964895e-04 1.998367406486067921e-05
iQ15722 -5.875604748725891113e-01 2.103944569826126099e-01 -5.551988482475280762e-01 4.740422964096069336e-02 8.368379622697830200e-02 1.654332876205444336e-01 -4.089291766285896301e-02 -5.902407318353652954e-02 2.681402266025543213e-01 3.777298703789710999e-02 1.997201591730117798e-01 -1.160543411970138550e-01 9.211874008178710938e-02 9.827041625976562500e-02 -4.002231732010841370e-02 -1.542471721768379211e-02 -7.195144146680831909e-02 -1.211603870615363121e-03 2.992382086813449860e-02 -5.930200219154357910e-02 7.568280212581157684e-03 8.573711663484573364e-02 1.957219280302524567e-02 6.090012192726135254e-02 -5.456026270985603333e-02 -6.312809884548187256e-02 1.214574440382421017e-03 1.006741896271705627e-01 -6.503792107105255127e-02 5.197640880942344666e-02 -1.048869267106056213e-01 1.972943730652332306e-02 2.960426732897758484e-02 -2.128768339753150940e-02 2.350095100700855255e-02 3.772163297981023788e-03 -4.731961991637945175e-03 7.094323635101318359e-03 2.123701944947242737e-02 4.616680368781089783e-02 -6.044866051524877548e-03 -3.414605185389518738e-02 2.418442163616418839e-03 1.245283801108598709e-02 2.153851836919784546e-02 -1.776152290403842926e-02 -4.715558513998985291e-02 3.408408164978027344e-02 6.870001088827848434e-03 -5.356853455305099487e-02 -7.212767750024795532e-02 -5.586684122681617737e-02 -2.078754082322120667e-02 2.438800409436225891e-02 2.536297030746936798e-02 -1.900569163262844086e-02 -3.560935705900192261e-02 -2.726605720818042755e-02 -2.718961797654628754e-03 -5.828381329774856567e-02 -1.976719498634338379e-02 2.246050536632537842e-02 -2.167178783565759659e-03 -3.238955885171890259e-02 -4.544428549706935883e-03 1.854623667895793915e-03 -2.749773487448692322e-02 1.378666609525680542e-02 -1.202346640639007092e-03 1.265774574130773544e-02 2.507407916709780693e-04 -1.133937505073845387e-03 -7.816869765520095825e-03 9.008436463773250580e-04 -1.611712068552151322e-04 1.360395923256874084e-03 1.251175708603113890e-04 2.081457059830427170e-03 2.135402057319879532e-03 -8.129737107083201408e-04 -1.169785042293369770e-03 1.422751229256391525e-03 1.177378115244209766e-03 5.847524735145270824e-04 -6.899171858094632626e-04 3.175079473294317722e-04 4.004955699201673269e-04 1.254369562957435846e-04 -1.893693552119657397e-04 1.404119102517142892e-04
